case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied,split,context_start_ms,context_end_ms
gaia-721291fc223755ad,14400,dbservice1,memory_anomalies,WARNING,1627403186996,1627403786996,600.0,True,False,test,1627402886996,1627403786996
gaia-8b2879a7396bd829,14435,mobservice2,login failure,WARNING,1627403258265,1627403269265,11.0,True,False,test,1627402958265,1627403558265
gaia-7cb6ed88ec35af86,14735,mobservice1,login failure,WARNING,1627403358136,1627403369136,11.0,True,False,test,1627403058136,1627403658136
gaia-09453c68bc67f2a6,14436,mobservice2,login failure,WARNING,1627403446553,1627403457553,11.0,True,False,test,1627403146553,1627403746553
gaia-b7e85dfb3b771d89,14437,mobservice2,login failure,WARNING,1627403485696,1627403496696,11.0,True,False,test,1627403185696,1627403785696
gaia-04f9921426547d0a,14736,mobservice1,login failure,WARNING,1627403556102,1627403567102,11.0,True,False,test,1627403256102,1627403856102
gaia-e490b620fd2c9676,14737,mobservice1,login failure,WARNING,1627403677142,1627403688142,11.0,True,False,test,1627403377142,1627403977142
gaia-17d1a298ab042468,14738,mobservice1,login failure,WARNING,1627403749121,1627403760121,11.0,True,False,test,1627403449121,1627404049121
gaia-78611249827d93c3,14739,mobservice1,login failure,WARNING,1627403924927,1627403935927,11.0,True,False,test,1627403624927,1627404224927
gaia-f972d192c801c91f,14740,mobservice1,login failure,WARNING,1627404069052,1627404080052,11.0,True,False,test,1627403769052,1627404369052
gaia-67f003268e330103,14438,mobservice2,login failure,WARNING,1627404163285,1627404174285,11.0,True,False,test,1627403863285,1627404463285
gaia-feb35ad301e6481d,14439,mobservice2,login failure,WARNING,1627404222626,1627404233626,11.0,True,False,test,1627403922626,1627404522626
gaia-625d1bdb021a50af,14741,mobservice1,login failure,WARNING,1627405224471,1627405235471,11.0,True,False,test,1627404924471,1627405524471
gaia-57fce87e78d45b67,14742,mobservice1,login failure,WARNING,1627405269582,1627405280582,11.0,True,False,test,1627404969582,1627405569582
gaia-69be91f8d435ce20,14440,mobservice2,login failure,WARNING,1627405563053,1627405574053,11.0,True,False,test,1627405263053,1627405863053
gaia-109c70334e1a0c72,14743,mobservice1,login failure,WARNING,1627405669553,1627405680553,11.0,True,False,test,1627405369553,1627405969553
gaia-dd160cce288c2026,14744,mobservice1,login failure,WARNING,1627405718007,1627405729007,11.0,True,False,test,1627405418007,1627406018007
gaia-7fded42df2cab931,14441,mobservice2,login failure,WARNING,1627405818290,1627405829290,11.0,True,False,test,1627405518290,1627406118290
gaia-a945cd56b9d62f8e,14442,mobservice2,login failure,WARNING,1627406015131,1627406026131,11.0,True,False,test,1627405715131,1627406315131
gaia-da2871bc85bc7402,14443,mobservice2,login failure,WARNING,1627406192635,1627406203635,11.0,True,False,test,1627405892635,1627406492635
gaia-332c97a82f93de98,14745,mobservice1,login failure,WARNING,1627406194256,1627406205256,11.0,True,False,test,1627405894256,1627406494256
gaia-aca97f8307edf4fe,14746,mobservice1,login failure,WARNING,1627406205837,1627406216837,11.0,True,False,test,1627405905837,1627406505837
gaia-fdcc6d2d2e7ad6d6,14444,mobservice2,login failure,WARNING,1627406221535,1627406232535,11.0,True,False,test,1627405921535,1627406521535
gaia-c7fb90299f4fb813,14445,mobservice2,login failure,WARNING,1627406308912,1627406319912,11.0,True,False,test,1627406008912,1627406608912
gaia-79474d739d173f2f,14747,mobservice1,login failure,WARNING,1627406392265,1627406403265,11.0,True,False,test,1627406092265,1627406692265
gaia-4938e14b5abcf057,14748,mobservice1,login failure,WARNING,1627406620394,1627406631394,11.0,True,False,test,1627406320394,1627406920394
gaia-c1e6bfb8b0a6f045,14448,mobservice2,memory_anomalies,WARNING,1627406646557,1627407246557,600.0,True,False,test,1627406346557,1627407246557
gaia-8d8f91bc0a0ae445,14749,mobservice1,login failure,WARNING,1627406764772,1627406775772,11.0,True,False,test,1627406464772,1627407064772
gaia-415fde03357741c5,14750,mobservice1,login failure,WARNING,1627406849301,1627406860301,11.0,True,False,test,1627406549301,1627407149301
gaia-af944171e5bf5e31,14751,mobservice1,login failure,WARNING,1627407054672,1627407065672,11.0,True,False,test,1627406754672,1627407354672
gaia-144f3a5868093c71,14446,mobservice2,login failure,WARNING,1627407142807,1627407153807,11.0,True,False,test,1627406842807,1627407442807
gaia-602b08504dea7cb6,15007,redisservice1,memory_anomalies,WARNING,1627407166498,1627407766498,600.0,True,False,test,1627406866498,1627407766498
gaia-bd9772d8a71d73ec,14447,mobservice2,login failure,WARNING,1627407202072,1627407213072,11.0,True,False,test,1627406902072,1627407502072
gaia-f44ed2a6197bc09f,14752,mobservice1,login failure,WARNING,1627407560103,1627407571103,11.0,True,False,test,1627407260103,1627407860103
gaia-5f14935a2f63e14b,14449,mobservice2,login failure,WARNING,1627407569191,1627407580191,11.0,True,False,test,1627407269191,1627407869191
gaia-5ee8e41615edb802,14450,mobservice2,login failure,WARNING,1627407820324,1627407831324,11.0,True,False,test,1627407520324,1627408120324
gaia-3bf000f5f8935914,14451,mobservice2,login failure,WARNING,1627407846163,1627407857163,11.0,True,False,test,1627407546163,1627408146163
gaia-26cffd87529bb5c3,14452,mobservice2,login failure,WARNING,1627407864603,1627407875603,11.0,True,False,test,1627407564603,1627408164603
gaia-8caa026e23f4a552,14753,mobservice1,login failure,WARNING,1627407926636,1627407937636,11.0,True,False,test,1627407626636,1627408226636
gaia-d8ba6f5b4a5c3a79,14754,mobservice1,login failure,WARNING,1627408129188,1627408140188,11.0,True,False,test,1627407829188,1627408429188
gaia-14c484edb35e9fde,14453,mobservice2,login failure,WARNING,1627408349493,1627408360493,11.0,True,False,test,1627408049493,1627408649493
gaia-9e921583c3f98079,14454,mobservice2,login failure,WARNING,1627408468615,1627408479615,11.0,True,False,test,1627408168615,1627408768615
gaia-ab27840a2a2dca18,14455,mobservice2,login failure,WARNING,1627408759625,1627408770625,11.0,True,False,test,1627408459625,1627409059625
gaia-d9c8809aaf3fd0d0,14456,mobservice2,login failure,WARNING,1627408956948,1627408967948,11.0,True,False,test,1627408656948,1627409256948
gaia-9737e0da4c26acca,14755,mobservice1,login failure,WARNING,1627409230061,1627409241061,11.0,True,False,test,1627408930061,1627409530061
gaia-b3119f38f4603104,14756,mobservice1,login failure,WARNING,1627409301033,1627409312033,11.0,True,False,test,1627409001033,1627409601033
gaia-37bdbc33e5865f35,14457,mobservice2,login failure,WARNING,1627409309932,1627409320932,11.0,True,False,test,1627409009932,1627409609932
gaia-c6cb011e4adbd77c,14757,mobservice1,login failure,WARNING,1627409460186,1627409471186,11.0,True,False,test,1627409160186,1627409760186
gaia-7b724341a830a577,14758,mobservice1,login failure,WARNING,1627409677216,1627409688216,11.0,True,False,test,1627409377216,1627409977216
gaia-9d8e9614e9dd02fe,14458,mobservice2,login failure,WARNING,1627409728593,1627409739593,11.0,True,False,test,1627409428593,1627410028593
gaia-3ee3702b2eaf74f3,14759,mobservice1,login failure,WARNING,1627410050116,1627410061116,11.0,True,False,test,1627409750116,1627410350116
gaia-6b98a518677ea78d,14760,mobservice1,login failure,WARNING,1627410166059,1627410177059,11.0,True,False,test,1627409866059,1627410466059
gaia-bea495e72d003de5,14459,mobservice2,login failure,WARNING,1627410250519,1627410261519,11.0,True,False,test,1627409950519,1627410550519
gaia-c05ae4870822b93f,14761,mobservice1,login failure,WARNING,1627410335215,1627410346215,11.0,True,False,test,1627410035215,1627410635215
gaia-7c7e7aa4fba34b45,14460,mobservice2,login failure,WARNING,1627410383561,1627410394561,11.0,True,False,test,1627410083561,1627410683561
gaia-d3d77ace86937562,14461,mobservice2,login failure,WARNING,1627410444825,1627410455825,11.0,True,False,test,1627410144825,1627410744825
gaia-b5ccc44eaca7bd31,14762,mobservice1,login failure,WARNING,1627410548969,1627410559969,11.0,True,False,test,1627410248969,1627410848969
gaia-a1c4d333703eb548,14462,mobservice2,login failure,WARNING,1627410719489,1627410730489,11.0,True,False,test,1627410419489,1627411019489
gaia-ac2eaa96b8221225,14763,mobservice1,login failure,WARNING,1627410764625,1627410775625,11.0,True,False,test,1627410464625,1627411064625
gaia-e4952d4b7d63d9b4,14463,mobservice2,login failure,WARNING,1627410839907,1627410850907,11.0,True,False,test,1627410539907,1627411139907
gaia-6da57ff816d61256,14464,mobservice2,login failure,WARNING,1627411161419,1627411172419,11.0,True,False,test,1627410861419,1627411461419
gaia-4d5813f69d3ca72b,14465,mobservice2,login failure,WARNING,1627411191661,1627411202661,11.0,True,False,test,1627410891661,1627411491661
gaia-e1d476308f12a02e,14466,mobservice2,login failure,WARNING,1627411225160,1627411236160,11.0,True,False,test,1627410925160,1627411525160
gaia-72cb1fd447e4e8b1,14764,mobservice1,login failure,WARNING,1627411410698,1627411421698,11.0,True,False,test,1627411110698,1627411710698
gaia-e63776593540afba,14467,mobservice2,login failure,WARNING,1627411572806,1627411583806,11.0,True,False,test,1627411272806,1627411872806
gaia-3712775e18948e86,14765,mobservice1,login failure,WARNING,1627411800661,1627411811661,11.0,True,False,test,1627411500661,1627412100661
gaia-de24573a9f7e6591,14766,mobservice1,login failure,WARNING,1627411816036,1627411827036,11.0,True,False,test,1627411516036,1627412116036
gaia-f099ce25d8d9a0ca,14468,mobservice2,login failure,WARNING,1627411915940,1627411926940,11.0,True,False,test,1627411615940,1627412215940
gaia-1b515138eee3cd88,14469,mobservice2,login failure,WARNING,1627411925649,1627411936649,11.0,True,False,test,1627411625649,1627412225649
gaia-871a7c5f012c666d,14470,mobservice2,login failure,WARNING,1627411952005,1627411963005,11.0,True,False,test,1627411652005,1627412252005
gaia-8a4da2721b0cf76b,14767,mobservice1,login failure,WARNING,1627412363642,1627412374642,11.0,True,False,test,1627412063642,1627412663642
gaia-7d1f673ede02eaaf,14471,mobservice2,login failure,WARNING,1627412556272,1627412567272,11.0,True,False,test,1627412256272,1627412856272
gaia-0da10dc2038fbd41,14768,mobservice1,login failure,WARNING,1627413335104,1627413346104,11.0,True,False,test,1627413035104,1627413635104
gaia-0807c97d644e6f5d,14769,mobservice1,login failure,WARNING,1627413567432,1627413578432,11.0,True,False,test,1627413267432,1627413867432
gaia-6b23a566a924685c,14770,mobservice1,login failure,WARNING,1627413886180,1627413897180,11.0,True,False,test,1627413586180,1627414186180
gaia-1ebf6af57946cf05,14771,mobservice1,login failure,WARNING,1627413927497,1627413938497,11.0,True,False,test,1627413627497,1627414227497
gaia-a29e6eff25efbfae,14772,mobservice1,login failure,WARNING,1627414363249,1627414374249,11.0,True,False,test,1627414063249,1627414663249
gaia-5dd212ce5a77ed92,14472,mobservice2,login failure,WARNING,1627414457423,1627414468423,11.0,True,False,test,1627414157423,1627414757423
gaia-a136264adebaa56e,14773,mobservice1,login failure,WARNING,1627414528444,1627414539444,11.0,True,False,test,1627414228444,1627414828444
gaia-3f76f4eda67b8a16,15020,logservice2,memory_anomalies,WARNING,1627414535820,1627415135820,600.0,True,False,test,1627414235820,1627415135820
gaia-7796ef4be95f99d0,14473,mobservice2,login failure,WARNING,1627414612256,1627414623256,11.0,True,False,test,1627414312256,1627414912256
gaia-c18574a498b219a9,14777,mobservice1,login failure,WARNING,1627415050926,1627415061926,11.0,True,False,test,1627414750926,1627415350926
gaia-af260ec17de2a496,14778,mobservice1,login failure,WARNING,1627415401595,1627415412595,11.0,True,False,test,1627415101595,1627415701595
gaia-3dd56f9731181315,14779,mobservice1,login failure,WARNING,1627415448650,1627415459650,11.0,True,False,test,1627415148650,1627415748650
gaia-ea379697c0b0463d,14780,mobservice1,login failure,WARNING,1627415695549,1627415706549,11.0,True,False,test,1627415395549,1627415995549
gaia-e2f58ba83b85c9f2,14477,mobservice2,login failure,WARNING,1627415708126,1627415719126,11.0,True,False,test,1627415408126,1627416008126
gaia-066ae581b8a71b0a,14781,mobservice1,login failure,WARNING,1627415926703,1627415937703,11.0,True,False,test,1627415626703,1627416226703
gaia-33594ed0add3748b,14404,dbservice1,access permission denied exception,WARNING,1627416000208,1627419600208,3600.0,True,False,test,1627415700208,1627419600208
gaia-6c33993a75438f17,14478,mobservice2,login failure,WARNING,1627416078153,1627416089153,11.0,True,False,test,1627415778153,1627416378153
gaia-30a838c73205080f,14479,mobservice2,login failure,WARNING,1627416144685,1627416155685,11.0,True,False,test,1627415844685,1627416444685
gaia-dc795a0af42e9f5b,14782,mobservice1,login failure,WARNING,1627416661249,1627416672249,11.0,True,False,test,1627416361249,1627416961249
gaia-91f0cfe1d8cafca7,14783,mobservice1,login failure,WARNING,1627416858556,1627416869556,11.0,True,False,test,1627416558556,1627417158556
gaia-17d96af3961c1ed5,14784,mobservice1,login failure,WARNING,1627416903891,1627416914891,11.0,True,False,test,1627416603891,1627417203891
gaia-1c1465e7d2698205,14785,mobservice1,login failure,WARNING,1627416917494,1627416928494,11.0,True,False,test,1627416617494,1627417217494
gaia-8602f604ea081125,14480,mobservice2,login failure,WARNING,1627417034723,1627417045723,11.0,True,False,test,1627416734723,1627417334723
gaia-6a6dc799c790b0b4,14481,mobservice2,login failure,WARNING,1627417680318,1627417691318,11.0,True,False,test,1627417380318,1627417980318
gaia-7789e89553d14f1c,14786,mobservice1,login failure,WARNING,1627417749921,1627417760921,11.0,True,False,test,1627417449921,1627418049921
gaia-4410f702c288077f,14482,mobservice2,login failure,WARNING,1627417967481,1627417978481,11.0,True,False,test,1627417667481,1627418267481
gaia-b9493044eee03896,14788,mobservice1,memory_anomalies,WARNING,1627418008642,1627418608642,600.0,True,False,test,1627417708642,1627418608642
gaia-ebfedfe63a29ab42,14422,dbservice2,memory_anomalies,WARNING,1627418188114,1627418788114,600.0,True,False,test,1627417888114,1627418788114
gaia-82f36a8c25587462,14787,mobservice1,login failure,WARNING,1627418599055,1627418610055,11.0,True,False,test,1627418299055,1627418899055
gaia-98c07e84f1172d7b,14789,mobservice1,login failure,WARNING,1627418770883,1627418781883,11.0,True,False,test,1627418470883,1627419070883
gaia-b0ca874292298b90,14790,mobservice1,login failure,WARNING,1627418876554,1627418887554,11.0,True,False,test,1627418576554,1627419176554
gaia-219e8a520af0e50c,14791,mobservice1,login failure,WARNING,1627419099332,1627419110332,11.0,True,False,test,1627418799332,1627419399332
gaia-b4ad27b3c34475aa,14792,mobservice1,login failure,WARNING,1627419176954,1627419187954,11.0,True,False,test,1627418876954,1627419476954
gaia-f4cfe04b3b1b4217,14793,mobservice1,login failure,WARNING,1627419292851,1627419303851,11.0,True,False,test,1627418992851,1627419592851
gaia-292acf6d0b1f4aab,14483,mobservice2,login failure,WARNING,1627419511143,1627419522143,11.0,True,False,test,1627419211143,1627419811143
gaia-21d68ad5e0f820a7,14794,mobservice1,login failure,WARNING,1627419559820,1627419570820,11.0,True,False,test,1627419259820,1627419859820
gaia-e84a77b23ab5290e,14795,mobservice1,login failure,WARNING,1627419783180,1627419794180,11.0,True,False,test,1627419483180,1627420083180
gaia-a67e5945e906066e,14796,mobservice1,login failure,WARNING,1627419876769,1627419887769,11.0,True,False,test,1627419576769,1627420176769
gaia-80985d334b75cfa3,14797,mobservice1,login failure,WARNING,1627420064647,1627420075647,11.0,True,False,test,1627419764647,1627420364647
gaia-78238b49f349cf54,14484,mobservice2,login failure,WARNING,1627420411600,1627420422600,11.0,True,False,test,1627420111600,1627420711600
gaia-13f3bcd0674b5afd,14485,mobservice2,login failure,WARNING,1627420533995,1627420544995,11.0,True,False,test,1627420233995,1627420833995
gaia-2b2e1656b01d9dcb,14486,mobservice2,login failure,WARNING,1627420748935,1627420759935,11.0,True,False,test,1627420448935,1627421048935
gaia-ea216971103e5f58,14487,mobservice2,login failure,WARNING,1627420776886,1627420787886,11.0,True,False,test,1627420476886,1627421076886
gaia-042b55c6d2b22e2b,14488,mobservice2,login failure,WARNING,1627420785824,1627420796824,11.0,True,False,test,1627420485824,1627421085824
gaia-89aaab3b69c780c0,14798,mobservice1,login failure,WARNING,1627420907563,1627420918563,11.0,True,False,test,1627420607563,1627421207563
gaia-3863a134b969d299,14799,mobservice1,login failure,WARNING,1627421004132,1627421015132,11.0,True,False,test,1627420704132,1627421304132
gaia-aaf7df227847e90e,14800,mobservice1,login failure,WARNING,1627421091227,1627421102227,11.0,True,False,test,1627420791227,1627421391227
gaia-ed41a5c8cf28d596,14801,mobservice1,login failure,WARNING,1627421150159,1627421161159,11.0,True,False,test,1627420850159,1627421450159
gaia-18bcea7ffb828e52,14489,mobservice2,login failure,WARNING,1627421503501,1627421514501,11.0,True,False,test,1627421203501,1627421803501
gaia-4c4c37a6144a0993,14802,mobservice1,login failure,WARNING,1627421616931,1627421627931,11.0,True,False,test,1627421316931,1627421916931
gaia-e7e0de5ad664f28c,14490,mobservice2,login failure,WARNING,1627421648925,1627421659925,11.0,True,False,test,1627421348925,1627421948925
gaia-bc20ccc8eb3c5be6,14491,mobservice2,login failure,WARNING,1627421700422,1627421711422,11.0,True,False,test,1627421400422,1627422000422
gaia-3dedd347a06a9fbf,14492,mobservice2,login failure,WARNING,1627421894695,1627421905695,11.0,True,False,test,1627421594695,1627422194695
gaia-fc65bab111e2dffa,14493,mobservice2,login failure,WARNING,1627422062458,1627422073458,11.0,True,False,test,1627421762458,1627422362458
gaia-657074182e81e304,14803,mobservice1,login failure,WARNING,1627422399685,1627422410685,11.0,True,False,test,1627422099685,1627422699685
gaia-82f6e5f42b9c3fef,14804,mobservice1,login failure,WARNING,1627422665614,1627422676614,11.0,True,False,test,1627422365614,1627422965614
gaia-04e96466829d3260,14494,mobservice2,login failure,WARNING,1627422727372,1627422738372,11.0,True,False,test,1627422427372,1627423027372
gaia-4de9cde165594994,14805,mobservice1,login failure,WARNING,1627422755254,1627422766254,11.0,True,False,test,1627422455254,1627423055254
gaia-79a6fc3edb5ed770,14806,mobservice1,login failure,WARNING,1627422901221,1627422912221,11.0,True,False,test,1627422601221,1627423201221
gaia-70a8c6c9d111e4fb,14495,mobservice2,login failure,WARNING,1627422975288,1627422986288,11.0,True,False,test,1627422675288,1627423275288
gaia-ddf299b0b487f333,14496,mobservice2,login failure,WARNING,1627422986503,1627422997503,11.0,True,False,test,1627422686503,1627423286503
gaia-903babaf5e80ff1c,14807,mobservice1,login failure,WARNING,1627423008488,1627423019488,11.0,True,False,test,1627422708488,1627423308488
gaia-596ad6732ddb95ce,14497,mobservice2,login failure,WARNING,1627423016537,1627423027537,11.0,True,False,test,1627422716537,1627423316537
gaia-f4243d30c02be4ad,14498,mobservice2,login failure,WARNING,1627423143920,1627423154920,11.0,True,False,test,1627422843920,1627423443920
gaia-50e90173bacc7cd1,14808,mobservice1,login failure,WARNING,1627423338527,1627423349527,11.0,True,False,test,1627423038527,1627423638527
gaia-f5211866bf2b1639,14499,mobservice2,login failure,WARNING,1627423413860,1627423424860,11.0,True,False,test,1627423113860,1627423713860
gaia-5730b1644ca74bd6,14500,mobservice2,login failure,WARNING,1627423463836,1627423474836,11.0,True,False,test,1627423163836,1627423763836
gaia-dde0630b7ec579fb,14501,mobservice2,login failure,WARNING,1627423652122,1627423663122,11.0,True,False,test,1627423352122,1627423952122
gaia-e209aaa440cbda29,14502,mobservice2,login failure,WARNING,1627423839695,1627423850695,11.0,True,False,test,1627423539695,1627424139695
gaia-a8dc412b54772907,14503,mobservice2,login failure,WARNING,1627423997530,1627424008530,11.0,True,False,test,1627423697530,1627424297530
gaia-1c2e98ec6f7bb3d3,14809,mobservice1,login failure,WARNING,1627424360675,1627424371675,11.0,True,False,test,1627424060675,1627424660675
gaia-ecd2e1eec48fee42,14810,mobservice1,login failure,WARNING,1627424750595,1627424761595,11.0,True,False,test,1627424450595,1627425050595
gaia-c4b6975a6586e76c,14811,mobservice1,login failure,WARNING,1627424807325,1627424818325,11.0,True,False,test,1627424507325,1627425107325
gaia-a5416695725947d9,14812,mobservice1,login failure,WARNING,1627424883965,1627424894965,11.0,True,False,test,1627424583965,1627425183965
gaia-37343a7dcee02e02,14504,mobservice2,login failure,WARNING,1627425039671,1627425050671,11.0,True,False,test,1627424739671,1627425339671
gaia-1246eb5282534d4e,14505,mobservice2,login failure,WARNING,1627425058813,1627425069813,11.0,True,False,test,1627424758813,1627425358813
gaia-b2324f79ade1fb30,14506,mobservice2,login failure,WARNING,1627425064664,1627425075664,11.0,True,False,test,1627424764664,1627425364664
gaia-4a942a81b21d6359,14507,mobservice2,login failure,WARNING,1627425256336,1627425267336,11.0,True,False,test,1627424956336,1627425556336
gaia-9ed450c3c6f8a290,14508,mobservice2,login failure,WARNING,1627425360821,1627425371821,11.0,True,False,test,1627425060821,1627425660821
gaia-a997ac3b623b9ada,14509,mobservice2,login failure,WARNING,1627425418777,1627425429777,11.0,True,False,test,1627425118777,1627425718777
gaia-b2f7c24b57096e40,14813,mobservice1,login failure,WARNING,1627425511148,1627425522148,11.0,True,False,test,1627425211148,1627425811148
gaia-d4faddee6da160c4,15015,redisservice2,memory_anomalies,WARNING,1627425572640,1627426172640,600.0,True,False,test,1627425272640,1627426172640
gaia-d123d8de0bae642b,14510,mobservice2,cpu_anomalies,WARNING,1627425620936,1627425623939,3.003,False,True,test,1627425320936,1627425920936
gaia-4a0d3c6f5583494c,14511,mobservice2,login failure,WARNING,1627425658111,1627425669111,11.0,True,False,test,1627425358111,1627425958111
gaia-879ce7dcce1f7833,14512,mobservice2,login failure,WARNING,1627425733892,1627425744892,11.0,True,False,test,1627425433892,1627426033892
gaia-e9c5b23f2a76b100,14814,mobservice1,login failure,WARNING,1627425869640,1627425880640,11.0,True,False,test,1627425569640,1627426169640
gaia-7075eba71c07f469,14815,mobservice1,login failure,WARNING,1627425915197,1627425926197,11.0,True,False,test,1627425615197,1627426215197
gaia-92757c073f49b142,14816,mobservice1,login failure,WARNING,1627425954742,1627425965742,11.0,True,False,test,1627425654742,1627426254742
gaia-57831fa53876c2a3,14817,mobservice1,login failure,WARNING,1627425959757,1627425970757,11.0,True,False,test,1627425659757,1627426259757
gaia-5418ac418bf18c3f,14818,mobservice1,login failure,WARNING,1627426218348,1627426229348,11.0,True,False,test,1627425918348,1627426518348
gaia-d6591a2b00735fa4,14819,mobservice1,login failure,WARNING,1627426240974,1627426251974,11.0,True,False,test,1627425940974,1627426540974
gaia-6f32ee11d28641a8,14820,mobservice1,login failure,WARNING,1627426384747,1627426395747,11.0,True,False,test,1627426084747,1627426684747
gaia-0e93a6cc47547276,14513,mobservice2,login failure,WARNING,1627426542954,1627426553954,11.0,True,False,test,1627426242954,1627426842954
gaia-b22a53896f2b6416,14821,mobservice1,login failure,WARNING,1627426662189,1627426673189,11.0,True,False,test,1627426362189,1627426962189
gaia-9764167a9567a0a2,14822,mobservice1,login failure,WARNING,1627426987328,1627426998328,11.0,True,False,test,1627426687328,1627427287328
gaia-1c9cbcd31bbf97fd,14514,mobservice2,login failure,WARNING,1627427346025,1627427357025,11.0,True,False,test,1627427046025,1627427646025
gaia-fcbe1aec8c2d8d45,14515,mobservice2,login failure,WARNING,1627427473754,1627427484754,11.0,True,False,test,1627427173754,1627427773754
gaia-06eeb9ce825edbcc,14516,mobservice2,login failure,WARNING,1627427558013,1627427569013,11.0,True,False,test,1627427258013,1627427858013
gaia-4ecf7920187b72f0,14823,mobservice1,login failure,WARNING,1627427597593,1627427608593,11.0,True,False,test,1627427297593,1627427897593
gaia-df8d9001f195652f,14517,mobservice2,login failure,WARNING,1627427817527,1627427828527,11.0,True,False,test,1627427517527,1627428117527
gaia-e0770c59cc327d18,14824,mobservice1,login failure,WARNING,1627428091161,1627428102161,11.0,True,False,test,1627427791161,1627428391161
gaia-bf96bb80dc0965be,14423,dbservice2,memory_anomalies,WARNING,1627428107224,1627428707224,600.0,True,False,test,1627427807224,1627428707224
gaia-ecef3990194046c5,14825,mobservice1,login failure,WARNING,1627428446808,1627428457808,11.0,True,False,test,1627428146808,1627428746808
gaia-e45fd943bb475593,14518,mobservice2,login failure,WARNING,1627428545592,1627428556592,11.0,True,False,test,1627428245592,1627428845592
gaia-92a24c887ecd6182,14826,mobservice1,login failure,WARNING,1627428788337,1627428799337,11.0,True,False,test,1627428488337,1627429088337
gaia-64fcfb660a1aaed4,14519,mobservice2,login failure,WARNING,1627428825521,1627428836521,11.0,True,False,test,1627428525521,1627429125521
gaia-8ba09fec1f0adbf7,14827,mobservice1,login failure,WARNING,1627429011076,1627429022076,11.0,True,False,test,1627428711076,1627429311076
gaia-c8b1811b259e2805,14828,mobservice1,login failure,WARNING,1627429086770,1627429097770,11.0,True,False,test,1627428786770,1627429386770
gaia-717eb48c831cf54b,14829,mobservice1,login failure,WARNING,1627429286741,1627429297741,11.0,True,False,test,1627428986741,1627429586741
gaia-6dcb21302c0963ff,14830,mobservice1,login failure,WARNING,1627429313851,1627429324851,11.0,True,False,test,1627429013851,1627429613851
gaia-fef8d836fa90cd3a,14520,mobservice2,login failure,WARNING,1627429384232,1627429395232,11.0,True,False,test,1627429084232,1627429684232
gaia-2261b716b2e6e424,14831,mobservice1,login failure,WARNING,1627429467420,1627429478420,11.0,True,False,test,1627429167420,1627429767420
gaia-283b0ebee2da3693,14832,mobservice1,login failure,WARNING,1627429608085,1627429619085,11.0,True,False,test,1627429308085,1627429908085
gaia-55c1a9ed10753ad9,14521,mobservice2,login failure,WARNING,1627429724995,1627429735995,11.0,True,False,test,1627429424995,1627430024995
gaia-60cdca1e1d1f1106,14833,mobservice1,login failure,WARNING,1627429905225,1627429916225,11.0,True,False,test,1627429605225,1627430205225
gaia-9b4d74c2438c7faa,14415,webservice2,memory_anomalies,WARNING,1627429975035,1627430575035,600.0,True,False,test,1627429675035,1627430575035
gaia-780da84723b77fe0,14522,mobservice2,login failure,WARNING,1627430039171,1627430050171,11.0,True,False,test,1627429739171,1627430339171
gaia-8cdbcbd8c2e82e32,14523,mobservice2,login failure,WARNING,1627430153132,1627430164132,11.0,True,False,test,1627429853132,1627430453132
gaia-2f5f7113a46ae03d,14524,mobservice2,login failure,WARNING,1627430169159,1627430180159,11.0,True,False,test,1627429869159,1627430469159
gaia-643cda7b4e7387ae,14525,mobservice2,login failure,WARNING,1627430183512,1627430194512,11.0,True,False,test,1627429883512,1627430483512
gaia-6ae94416ccc247ea,14526,mobservice2,login failure,WARNING,1627430227815,1627430238815,11.0,True,False,test,1627429927815,1627430527815
gaia-c5ee86ea52f70bed,14527,mobservice2,login failure,WARNING,1627430423396,1627430434396,11.0,True,False,test,1627430123396,1627430723396
gaia-41bdf4b0308c9361,14834,mobservice1,login failure,WARNING,1627430462012,1627430473012,11.0,True,False,test,1627430162012,1627430762012
gaia-8b423cb79aa43212,14835,mobservice1,login failure,WARNING,1627430497005,1627430508005,11.0,True,False,test,1627430197005,1627430797005
gaia-155c1a48e492dbbc,14528,mobservice2,login failure,WARNING,1627430923513,1627430934513,11.0,True,False,test,1627430623513,1627431223513
gaia-421a3c35c7e46290,14836,mobservice1,login failure,WARNING,1627430996483,1627431007483,11.0,True,False,test,1627430696483,1627431296483
gaia-44000caab95c1faa,14837,mobservice1,login failure,WARNING,1627431116346,1627431127346,11.0,True,False,test,1627430816346,1627431416346
gaia-e6d10da1049d56d3,14838,mobservice1,login failure,WARNING,1627431145433,1627431156433,11.0,True,False,test,1627430845433,1627431445433
gaia-ef3e56cc9a7ca24f,14839,mobservice1,login failure,WARNING,1627431222355,1627431233355,11.0,True,False,test,1627430922355,1627431522355
gaia-f8ebf4840d54c259,14529,mobservice2,login failure,WARNING,1627431364431,1627431375431,11.0,True,False,test,1627431064431,1627431664431
gaia-d08e993caacfddc4,14530,mobservice2,login failure,WARNING,1627431440576,1627431451576,11.0,True,False,test,1627431140576,1627431740576
gaia-6185cbf51e692c56,14840,mobservice1,login failure,WARNING,1627431597390,1627431608390,11.0,True,False,test,1627431297390,1627431897390
gaia-24864b39d2bf93d9,14841,mobservice1,login failure,WARNING,1627431687087,1627431698087,11.0,True,False,test,1627431387087,1627431987087
