case_id,track,prediction_id,t_hat,gt_start_ms,detection_delay_seconds,root_service,fault_type,ada_rca_top1,ada_rca_labelled_rank
gaia-v3-13078,reconstruction,test-pred-000939,1627220160000,1627220123516,36.484,mobservice1,login_failure,mobservice2,2
gaia-v3-12762,reconstruction,test-pred-000940,1627220220000,1627220196802,23.198,mobservice2,login_failure,mobservice1,2
gaia-v3-12763,reconstruction,test-pred-000941,1627220580000,1627220557987,22.013,mobservice2,login_failure,mobservice1,2
gaia-v3-13082,reconstruction,test-pred-000942,1627220940000,1627220904831,35.169,mobservice1,login_failure,mobservice2,2
gaia-v3-12764,reconstruction,test-pred-000943,1627221030000,1627221000887,29.113,mobservice2,login_failure,mobservice1,2
gaia-v3-12765,reconstruction,test-pred-000944,1627221210000,1627221192177,17.823,mobservice2,login_failure,mobservice2,1
gaia-v3-12766,reconstruction,test-pred-000945,1627221270000,1627221252367,17.633,mobservice2,login_failure,mobservice1,2
gaia-v3-12767,reconstruction,test-pred-000946,1627221780000,1627221766486,13.514,mobservice2,login_failure,mobservice2,1
gaia-v3-12768,reconstruction,test-pred-000947,1627221900000,1627221887960,12.04,mobservice2,login_failure,mobservice1,2
gaia-v3-13083,reconstruction,test-pred-000948,1627222050000,1627222044097,5.903,mobservice1,login_failure,mobservice1,1
gaia-v3-12770,reconstruction,test-pred-000949,1627222140000,1627222122021,17.979,mobservice2,login_failure,mobservice2,1
gaia-v3-13084,reconstruction,test-pred-000950,1627222650000,1627222619206,30.794,mobservice1,login_failure,mobservice2,2
gaia-v3-12771,reconstruction,test-pred-000951,1627222980000,1627222948928,31.072,mobservice2,login_failure,mobservice2,1
gaia-v3-13086,reconstruction,test-pred-000952,1627223220000,1627223185959,34.041,mobservice1,login_failure,mobservice1,1
gaia-v3-13089,reconstruction,test-pred-000953,1627223400000,1627223394961,5.039,mobservice1,login_failure,mobservice1,1
gaia-v3-13091,reconstruction,test-pred-000955,1627223970000,1627223958573,11.427,mobservice1,login_failure,mobservice2,2
gaia-v3-12777,reconstruction,test-pred-000956,1627224300000,1627224278204,21.796,mobservice2,login_failure,mobservice2,1
gaia-v3-13093,reconstruction,test-pred-000957,1627224450000,1627224408968,41.032,mobservice1,login_failure,mobservice2,2
gaia-v3-13095,reconstruction,test-pred-000958,1627224540000,1627224519417,20.583,mobservice1,login_failure,mobservice1,1
gaia-v3-13096,reconstruction,test-pred-000959,1627224600000,1627224587419,12.581,mobservice1,login_failure,redisservice1,2
gaia-v3-12779,reconstruction,test-pred-000960,1627224840000,1627224801849,38.151,mobservice2,login_failure,mobservice2,1
gaia-v3-12780,reconstruction,test-pred-000962,1627225080000,1627225045821,34.179,mobservice2,login_failure,mobservice2,1
gaia-v3-13099,reconstruction,test-pred-000964,1627225290000,1627225282586,7.414,mobservice1,login_failure,mobservice1,1
gaia-v3-12781,reconstruction,test-pred-000965,1627225470000,1627225448583,21.417,mobservice2,login_failure,mobservice2,1
gaia-v3-12782,reconstruction,test-pred-000966,1627225530000,1627225498594,31.406,mobservice2,login_failure,redisservice1,2
gaia-v3-12784,reconstruction,test-pred-000971,1627226520000,1627226499725,20.275,mobservice2,login_failure,mobservice1,2
gaia-v3-12785,reconstruction,test-pred-000972,1627226700000,1627226660336,39.664,mobservice2,login_failure,mobservice2,1
gaia-v3-13102,reconstruction,test-pred-000973,1627227090000,1627227068051,21.949,mobservice1,login_failure,mobservice2,2
gaia-v3-12786,reconstruction,test-pred-000974,1627227240000,1627227216274,23.726,mobservice2,login_failure,mobservice2,1
gaia-v3-12790,reconstruction,test-pred-000975,1627227420000,1627227407685,12.315,mobservice2,memory_anomalies,mobservice1,2
gaia-v3-13106,reconstruction,test-pred-000976,1627228110000,1627228097999,12.001,mobservice1,login_failure,mobservice1,1
gaia-v3-13107,reconstruction,test-pred-000977,1627228200000,1627228165877,34.123,mobservice1,login_failure,mobservice1,1
gaia-v3-12791,reconstruction,test-pred-000978,1627228380000,1627228365417,14.583,mobservice2,login_failure,mobservice2,1
gaia-v3-12793,reconstruction,test-pred-000980,1627228800000,1627228781570,18.43,mobservice2,login_failure,logservice1,3
gaia-v3-13449,reconstruction,test-pred-000981,1627229100000,1627229082494,17.506,mobservice1,login_failure,mobservice2,4
gaia-v3-13154,reconstruction,test-pred-000982,1627229160000,1627229132531,27.469,mobservice2,login_failure,logservice2,4
gaia-v3-13155,reconstruction,test-pred-000983,1627229430000,1627229416993,13.007,mobservice2,login_failure,mobservice1,5
gaia-v3-13450,reconstruction,test-pred-000984,1627229550000,1627229526478,23.522,mobservice1,login_failure,mobservice2,2
gaia-v3-13156,reconstruction,test-pred-000985,1627229670000,1627229655829,14.171,mobservice2,login_failure,mobservice1,2
gaia-v3-13158,reconstruction,test-pred-000986,1627229850000,1627229827219,22.781,mobservice2,login_failure,logservice1,4
gaia-v3-13452,reconstruction,test-pred-000988,1627230120000,1627230105819,14.181,mobservice1,login_failure,mobservice2,4
gaia-v3-13453,reconstruction,test-pred-000989,1627230390000,1627230373871,16.129,mobservice1,login_failure,mobservice2,3
gaia-v3-13160,reconstruction,test-pred-000990,1627230510000,1627230479756,30.244,mobservice2,login_failure,mobservice2,1
gaia-v3-13161,reconstruction,test-pred-000991,1627230660000,1627230640951,19.049,mobservice2,login_failure,mobservice2,1
gaia-v3-13162,reconstruction,test-pred-000992,1627230750000,1627230725293,24.707,mobservice2,login_failure,mobservice1,2
gaia-v3-13454,reconstruction,test-pred-000993,1627230810000,1627230787816,22.184,mobservice1,login_failure,mobservice1,1
gaia-v3-13455,reconstruction,test-pred-000994,1627230870000,1627230858192,11.808,mobservice1,login_failure,mobservice2,3
gaia-v3-13456,reconstruction,test-pred-000995,1627230990000,1627230971453,18.547,mobservice1,login_failure,mobservice2,4
gaia-v3-13460,reconstruction,test-pred-000997,1627231950000,1627231927946,22.054,mobservice1,login_failure,logservice2,4
gaia-v3-13164,reconstruction,test-pred-000998,1627232070000,1627232046160,23.84,mobservice2,login_failure,mobservice2,1
gaia-v3-13461,reconstruction,test-pred-000999,1627232190000,1627232167979,22.021,mobservice1,login_failure,mobservice2,3
gaia-v3-13166,reconstruction,test-pred-001000,1627232520000,1627232505540,14.46,mobservice2,login_failure,mobservice2,1
gaia-v3-13167,reconstruction,test-pred-001001,1627232610000,1627232570049,39.951,mobservice2,login_failure,mobservice2,1
gaia-v3-13168,reconstruction,test-pred-001002,1627232760000,1627232745331,14.669,mobservice2,login_failure,mobservice1,2
gaia-v3-13462,reconstruction,test-pred-001003,1627232880000,1627232865916,14.084,mobservice1,login_failure,logservice2,4
gaia-v3-13463,reconstruction,test-pred-001004,1627233180000,1627233151313,28.687,mobservice1,login_failure,mobservice1,1
gaia-v3-13465,reconstruction,test-pred-001006,1627233330000,1627233309367,20.633,mobservice1,login_failure,mobservice2,4
gaia-v3-13172,reconstruction,test-pred-001008,1627233960000,1627233918960,41.04,mobservice2,login_failure,mobservice2,1
gaia-v3-13468,reconstruction,test-pred-001009,1627234260000,1627234227864,32.136,mobservice1,login_failure,mobservice2,2
gaia-v3-13173,reconstruction,test-pred-001010,1627234410000,1627234383912,26.088,mobservice2,login_failure,logservice1,2
gaia-v3-13174,reconstruction,test-pred-001011,1627234620000,1627234597342,22.658,mobservice2,login_failure,mobservice1,2
gaia-v3-13175,reconstruction,test-pred-001012,1627234680000,1627234663020,16.98,mobservice2,login_failure,mobservice1,2
gaia-v3-13471,reconstruction,test-pred-001014,1627235010000,1627234974578,35.422,mobservice1,login_failure,logservice1,8
gaia-v3-13178,reconstruction,test-pred-001015,1627235220000,1627235196277,23.723,mobservice2,login_failure,mobservice2,1
gaia-v3-13180,reconstruction,test-pred-001016,1627235310000,1627235302265,7.735,mobservice2,login_failure,mobservice2,1
gaia-v3-13181,reconstruction,test-pred-001017,1627235820000,1627235780481,39.519,mobservice2,login_failure,mobservice2,1
gaia-v3-13182,reconstruction,test-pred-001018,1627235940000,1627235917427,22.573,mobservice2,login_failure,mobservice2,1
gaia-v3-13478,reconstruction,test-pred-001019,1627236420000,1627236382138,37.862,mobservice1,login_failure,mobservice1,1
gaia-v3-13480,reconstruction,test-pred-001020,1627236570000,1627236567580,2.42,mobservice1,login_failure,mobservice1,1
gaia-v3-13183,reconstruction,test-pred-001022,1627237110000,1627237077243,32.757,mobservice2,login_failure,mobservice2,1
gaia-v3-13184,reconstruction,test-pred-001023,1627237260000,1627237225110,34.89,mobservice2,login_failure,mobservice2,1
gaia-v3-13482,reconstruction,test-pred-001025,1627237770000,1627237742255,27.745,mobservice1,login_failure,mobservice2,2
gaia-v3-13185,reconstruction,test-pred-001026,1627238190000,1627238175369,14.631,mobservice2,login_failure,mobservice2,1
gaia-v3-13186,reconstruction,test-pred-001027,1627238250000,1627238220707,29.293,mobservice2,login_failure,mobservice1,2
gaia-v3-13188,reconstruction,test-pred-001030,1627238580000,1627238555630,24.37,mobservice2,login_failure,mobservice2,1
gaia-v3-13189,reconstruction,test-pred-001032,1627238730000,1627238715227,14.773,mobservice2,login_failure,logservice1,3
gaia-v3-13190,reconstruction,test-pred-001033,1627238940000,1627238912892,27.108,mobservice2,login_failure,mobservice1,6
gaia-v3-13485,reconstruction,test-pred-001034,1627239000000,1627238972648,27.352,mobservice1,login_failure,mobservice1,1
gaia-v3-13191,reconstruction,test-pred-001036,1627239240000,1627239203823,36.177,mobservice2,login_failure,mobservice1,4
gaia-v3-13193,reconstruction,test-pred-001039,1627239990000,1627239967301,22.699,mobservice2,login_failure,mobservice1,4
gaia-v3-13487,reconstruction,test-pred-001040,1627240170000,1627240137275,32.725,mobservice1,login_failure,logservice1,5
gaia-v3-13194,reconstruction,test-pred-001041,1627240230000,1627240210632,19.368,mobservice2,login_failure,mobservice1,2
gaia-v3-13195,reconstruction,test-pred-001042,1627240410000,1627240396157,13.843,mobservice2,login_failure,mobservice2,1
gaia-v3-13741,reconstruction,test-pred-001043,1627240590000,1627240545413,44.587,redisservice2,memory_anomalies,mobservice2,5
gaia-v3-13198,reconstruction,test-pred-001044,1627241370000,1627241345506,24.494,mobservice2,login_failure,mobservice1,3
gaia-v3-13209,reconstruction,test-pred-001051,1627244970000,1627244948414,21.586,mobservice2,login_failure,mobservice2,1
gaia-v3-13510,reconstruction,test-pred-001055,1627246950000,1627246918579,31.421,mobservice1,login_failure,mobservice2,3
gaia-v3-13524,reconstruction,test-pred-001062,1627250040000,1627250019624,20.376,mobservice1,login_failure,mobservice2,3
gaia-v3-13532,reconstruction,test-pred-001065,1627252800000,1627252781787,18.213,mobservice1,login_failure,mobservice1,1
gaia-v3-13574,reconstruction,test-pred-001067,1627265070000,1627265060786,9.214,mobservice1,login_failure,mobservice1,1
gaia-v3-13603,reconstruction,test-pred-001068,1627275870000,1627275852835,17.165,mobservice1,login_failure,mobservice1,1
gaia-v3-13313,reconstruction,test-pred-001070,1627277370000,1627277357243,12.757,mobservice2,login_failure,mobservice2,1
gaia-v3-13317,reconstruction,test-pred-001071,1627278360000,1627278342546,17.454,mobservice2,login_failure,mobservice1,2
gaia-v3-13655,reconstruction,test-pred-001076,1627289190000,1627289170853,19.147,mobservice1,login_failure,logservice2,4
gaia-v3-13360,reconstruction,test-pred-001077,1627290810000,1627290785906,24.094,mobservice2,login_failure,mobservice1,3
gaia-v3-13367,reconstruction,test-pred-001078,1627292940000,1627292926478,13.522,mobservice2,login_failure,mobservice1,2
gaia-v3-13376,reconstruction,test-pred-001079,1627295010000,1627294985394,24.606,mobservice2,login_failure,logservice2,2
gaia-v3-13673,reconstruction,test-pred-001080,1627295250000,1627295232488,17.512,mobservice1,login_failure,mobservice1,1
gaia-v3-13674,reconstruction,test-pred-001081,1627295400000,1627295375690,24.31,mobservice1,login_failure,mobservice2,2
gaia-v3-13377,reconstruction,test-pred-001082,1627295790000,1627295759820,30.18,mobservice2,login_failure,mobservice2,1
gaia-v3-13378,reconstruction,test-pred-001083,1627295880000,1627295850928,29.072,mobservice2,login_failure,mobservice2,1
gaia-v3-13382,reconstruction,test-pred-001085,1627296750000,1627296719383,30.617,mobservice2,login_failure,mobservice2,1
gaia-v3-13678,reconstruction,test-pred-001086,1627297170000,1627297152476,17.524,mobservice1,login_failure,mobservice1,1
gaia-v3-13383,reconstruction,test-pred-001087,1627297440000,1627297413736,26.264,mobservice2,login_failure,mobservice2,1
gaia-v3-13680,reconstruction,test-pred-001088,1627297620000,1627297594565,25.435,mobservice1,login_failure,mobservice2,2
gaia-v3-13681,reconstruction,test-pred-001089,1627297710000,1627297709487,0.513,mobservice1,login_failure,mobservice1,1
gaia-v3-13682,reconstruction,test-pred-001090,1627297920000,1627297908240,11.76,mobservice1,login_failure,mobservice1,1
gaia-v3-13386,reconstruction,test-pred-001091,1627298370000,1627298351155,18.845,mobservice2,login_failure,mobservice1,4
gaia-v3-13684,reconstruction,test-pred-001092,1627298520000,1627298505185,14.815,mobservice1,login_failure,mobservice2,2
gaia-v3-13685,reconstruction,test-pred-001095,1627298880000,1627298847252,32.748,mobservice1,login_failure,mobservice2,4
gaia-v3-13388,reconstruction,test-pred-001096,1627299060000,1627299027477,32.523,mobservice2,login_failure,mobservice1,6
gaia-v3-13389,reconstruction,test-pred-001097,1627299360000,1627299334523,25.477,mobservice2,login_failure,mobservice1,2
gaia-v3-13687,reconstruction,test-pred-001098,1627299450000,1627299413943,36.057,mobservice1,login_failure,mobservice2,3
gaia-v3-13688,reconstruction,test-pred-001099,1627299660000,1627299649116,10.884,mobservice1,login_failure,mobservice1,1
gaia-v3-13393,reconstruction,test-pred-001100,1627299810000,1627299792827,17.173,mobservice2,login_failure,mobservice2,1
gaia-v3-13689,reconstruction,test-pred-001101,1627299990000,1627299965504,24.496,mobservice1,login_failure,mobservice1,1
gaia-v3-13394,reconstruction,test-pred-001102,1627300320000,1627300304629,15.371,mobservice2,login_failure,mobservice1,3
gaia-v3-13690,reconstruction,test-pred-001103,1627300410000,1627300387301,22.699,mobservice1,login_failure,mobservice1,1
gaia-v3-13691,reconstruction,test-pred-001105,1627300800000,1627300780110,19.89,mobservice1,login_failure,mobservice1,1
gaia-v3-13397,reconstruction,test-pred-001107,1627302240000,1627302212717,27.283,mobservice2,login_failure,mobservice1,4
gaia-v3-13398,reconstruction,test-pred-001109,1627302510000,1627302489292,20.708,mobservice2,login_failure,mobservice1,2
gaia-v3-13403,reconstruction,test-pred-001111,1627303620000,1627303605132,14.868,mobservice2,login_failure,mobservice1,4
gaia-v3-13697,reconstruction,test-pred-001112,1627303740000,1627303720642,19.358,mobservice1,login_failure,mobservice1,1
gaia-v3-13698,reconstruction,test-pred-001113,1627303800000,1627303776945,23.055,mobservice1,login_failure,mobservice2,3
gaia-v3-13404,reconstruction,test-pred-001115,1627304160000,1627304140603,19.397,mobservice2,login_failure,mobservice1,2
gaia-v3-13699,reconstruction,test-pred-001116,1627304220000,1627304204396,15.604,mobservice1,login_failure,mobservice1,1
gaia-v3-13700,reconstruction,test-pred-001117,1627304280000,1627304262297,17.703,mobservice1,login_failure,logservice1,6
gaia-v3-13405,reconstruction,test-pred-001118,1627304520000,1627304499167,20.833,mobservice2,login_failure,mobservice1,2
gaia-v3-13701,reconstruction,test-pred-001119,1627304580000,1627304541649,38.351,mobservice1,login_failure,mobservice2,2
gaia-v3-13406,reconstruction,test-pred-001120,1627304700000,1627304663725,36.275,mobservice2,login_failure,logservice1,4
gaia-v3-13407,reconstruction,test-pred-001121,1627304940000,1627304923903,16.097,mobservice2,login_failure,mobservice1,6
gaia-v3-13702,reconstruction,test-pred-001122,1627305060000,1627305026808,33.192,mobservice1,login_failure,mobservice2,4
gaia-v3-13408,reconstruction,test-pred-001123,1627305210000,1627305173833,36.167,mobservice2,login_failure,mobservice1,3
gaia-v3-13703,reconstruction,test-pred-001124,1627305330000,1627305315363,14.637,mobservice1,login_failure,mobservice2,4
gaia-v3-13704,reconstruction,test-pred-001125,1627305450000,1627305430045,19.955,mobservice1,login_failure,mobservice2,2
gaia-v3-13705,reconstruction,test-pred-001126,1627305630000,1627305612681,17.319,mobservice1,login_failure,mobservice1,1
gaia-v3-13706,reconstruction,test-pred-001128,1627306200000,1627306180196,19.804,mobservice1,login_failure,mobservice2,2
gaia-v3-13409,reconstruction,test-pred-001129,1627306290000,1627306267330,22.67,mobservice2,login_failure,mobservice1,5
gaia-v3-13709,reconstruction,test-pred-001131,1627306530000,1627306514020,15.98,mobservice1,login_failure,mobservice2,4
gaia-v3-13410,reconstruction,test-pred-001132,1627306590000,1627306553380,36.62,mobservice2,login_failure,mobservice2,1
gaia-v3-13411,reconstruction,test-pred-001133,1627306740000,1627306701998,38.002,mobservice2,login_failure,mobservice1,2
gaia-v3-13412,reconstruction,test-pred-001134,1627306830000,1627306793502,36.498,mobservice2,login_failure,mobservice2,1
gaia-v3-13413,reconstruction,test-pred-001135,1627306950000,1627306910734,39.266,mobservice2,login_failure,mobservice2,1
gaia-v3-13414,reconstruction,test-pred-001136,1627307070000,1627307042363,27.637,mobservice2,login_failure,mobservice1,3
gaia-v3-13415,reconstruction,test-pred-001137,1627307880000,1627307851313,28.687,mobservice2,login_failure,mobservice1,2
gaia-v3-13416,reconstruction,test-pred-001139,1627308120000,1627308100343,19.657,mobservice2,login_failure,mobservice1,5
gaia-v3-13417,reconstruction,test-pred-001140,1627308420000,1627308402656,17.344,mobservice2,login_failure,mobservice2,1
gaia-v3-13714,reconstruction,test-pred-001141,1627308720000,1627308719695,0.305,mobservice1,login_failure,mobservice1,1
gaia-v3-13420,reconstruction,test-pred-001142,1627308870000,1627308857367,12.633,mobservice2,login_failure,mobservice1,2
gaia-v3-13422,reconstruction,test-pred-001143,1627309260000,1627309230277,29.723,mobservice2,login_failure,mobservice1,2
gaia-v3-13423,reconstruction,test-pred-001144,1627309410000,1627309383432,26.568,mobservice2,login_failure,mobservice1,2
gaia-v3-13424,reconstruction,test-pred-001145,1627309770000,1627309735982,34.018,mobservice2,login_failure,mobservice2,1
gaia-v3-13426,reconstruction,test-pred-001146,1627309980000,1627309963954,16.046,mobservice2,login_failure,mobservice2,1
gaia-v3-13428,reconstruction,test-pred-001147,1627310070000,1627310045884,24.116,mobservice2,login_failure,mobservice1,2
gaia-v3-13429,reconstruction,test-pred-001148,1627310160000,1627310143085,16.915,mobservice2,login_failure,mobservice2,1
gaia-v3-13430,reconstruction,test-pred-001149,1627310280000,1627310268469,11.531,mobservice2,login_failure,mobservice2,1
gaia-v3-13720,reconstruction,test-pred-001150,1627310400000,1627310363121,36.879,mobservice1,login_failure,logservice2,3
gaia-v3-13432,reconstruction,test-pred-001152,1627310640000,1627310617700,22.3,mobservice2,login_failure,mobservice1,2
gaia-v3-13721,reconstruction,test-pred-001153,1627310700000,1627310671070,28.93,mobservice1,login_failure,mobservice2,2
gaia-v3-13435,reconstruction,test-pred-001155,1627311450000,1627311411786,38.214,mobservice2,login_failure,mobservice2,1
gaia-v3-13724,reconstruction,test-pred-001157,1627311840000,1627311811421,28.579,mobservice1,login_failure,mobservice1,1
gaia-v3-13725,reconstruction,test-pred-001158,1627311930000,1627311897373,32.627,mobservice1,login_failure,mobservice1,1
gaia-v3-13727,reconstruction,test-pred-001159,1627311990000,1627311973870,16.13,mobservice1,login_failure,mobservice1,1
gaia-v3-13729,reconstruction,test-pred-001160,1627312110000,1627312098760,11.24,mobservice1,login_failure,logservice1,10
gaia-v3-13436,reconstruction,test-pred-001161,1627312380000,1627312353255,26.745,mobservice2,login_failure,mobservice1,5
gaia-v3-13731,reconstruction,test-pred-001163,1627312800000,1627312770207,29.793,mobservice1,login_failure,mobservice2,4
gaia-v3-13437,reconstruction,test-pred-001164,1627312860000,1627312838431,21.569,mobservice2,login_failure,mobservice2,1
gaia-v3-13440,reconstruction,test-pred-001166,1627313580000,1627313564529,15.471,mobservice2,login_failure,mobservice1,2
gaia-v3-13443,reconstruction,test-pred-001167,1627313760000,1627313748012,11.988,mobservice2,login_failure,mobservice2,1
gaia-v3-13444,reconstruction,test-pred-001168,1627313910000,1627313875075,34.925,mobservice2,login_failure,mobservice1,2
gaia-v3-13445,reconstruction,test-pred-001169,1627314390000,1627314367292,22.708,mobservice2,login_failure,mobservice2,1
gaia-v3-13446,reconstruction,test-pred-001170,1627314480000,1627314451553,28.447,mobservice2,login_failure,mobservice2,1
gaia-v3-13447,reconstruction,test-pred-001171,1627314630000,1627314603542,26.458,mobservice2,login_failure,mobservice1,3
gaia-v3-13785,reconstruction,test-pred-001173,1627315260000,1627315239149,20.851,mobservice2,login_failure,dbservice2,3
gaia-v3-14103,reconstruction,test-pred-001176,1627320750000,1627320701167,48.833,mobservice1,login_failure,mobservice1,1
gaia-v3-13805,reconstruction,test-pred-001177,1627321050000,1627321029833,20.167,mobservice2,login_failure,mobservice2,1
gaia-v3-13806,reconstruction,test-pred-001178,1627321200000,1627321173042,26.958,mobservice2,login_failure,mobservice1,4
gaia-v3-13807,reconstruction,test-pred-001180,1627321470000,1627321456950,13.05,mobservice2,login_failure,mobservice1,4
gaia-v3-14104,reconstruction,test-pred-001181,1627321650000,1627321612719,37.281,mobservice1,login_failure,mobservice1,1
gaia-v3-14105,reconstruction,test-pred-001182,1627321740000,1627321723513,16.487,mobservice1,login_failure,mobservice1,1
gaia-v3-14106,reconstruction,test-pred-001183,1627321830000,1627321789798,40.202,mobservice1,login_failure,mobservice2,4
gaia-v3-13809,reconstruction,test-pred-001184,1627321950000,1627321936157,13.843,mobservice2,login_failure,mobservice1,3
gaia-v3-14108,reconstruction,test-pred-001185,1627322100000,1627322088224,11.776,mobservice1,login_failure,mobservice1,1
gaia-v3-14109,reconstruction,test-pred-001186,1627322250000,1627322216631,33.369,mobservice1,login_failure,mobservice2,4
gaia-v3-13810,reconstruction,test-pred-001187,1627322400000,1627322363129,36.871,mobservice2,login_failure,mobservice1,2
gaia-v3-13811,reconstruction,test-pred-001188,1627322580000,1627322547881,32.119,mobservice2,login_failure,mobservice1,2
gaia-v3-13812,reconstruction,test-pred-001189,1627323000000,1627322959004,40.996,mobservice2,login_failure,mobservice2,1
gaia-v3-14110,reconstruction,test-pred-001190,1627323120000,1627323109998,10.002,mobservice1,login_failure,mobservice1,1
gaia-v3-14111,reconstruction,test-pred-001191,1627323240000,1627323217322,22.678,mobservice1,login_failure,mobservice1,1
gaia-v3-14112,reconstruction,test-pred-001192,1627323300000,1627323272610,27.39,mobservice1,login_failure,mobservice1,1
gaia-v3-13814,reconstruction,test-pred-001193,1627323570000,1627323544216,25.784,mobservice2,login_failure,mobservice2,1
gaia-v3-13815,reconstruction,test-pred-001194,1627323690000,1627323674967,15.033,mobservice2,login_failure,mobservice2,1
gaia-v3-13816,reconstruction,test-pred-001195,1627323750000,1627323725313,24.687,mobservice2,login_failure,mobservice1,3
gaia-v3-14114,reconstruction,test-pred-001196,1627323840000,1627323809877,30.123,mobservice1,login_failure,mobservice2,4
gaia-v3-14115,reconstruction,test-pred-001197,1627324080000,1627324058820,21.18,mobservice1,login_failure,logservice2,2
gaia-v3-13818,reconstruction,test-pred-001198,1627324950000,1627324936720,13.28,mobservice2,login_failure,mobservice2,1
gaia-v3-13819,reconstruction,test-pred-001199,1627325010000,1627325006597,3.403,mobservice2,login_failure,mobservice2,1
gaia-v3-13822,reconstruction,test-pred-001200,1627325820000,1627325788633,31.367,mobservice2,login_failure,mobservice1,4
gaia-v3-13823,reconstruction,test-pred-001201,1627326090000,1627326064469,25.531,mobservice2,login_failure,logservice2,2
gaia-v3-14121,reconstruction,test-pred-001202,1627326390000,1627326375389,14.611,mobservice1,login_failure,logservice2,2
gaia-v3-13824,reconstruction,test-pred-001204,1627326630000,1627326600694,29.306,mobservice2,login_failure,mobservice2,1
gaia-v3-14122,reconstruction,test-pred-001205,1627326750000,1627326730879,19.121,mobservice1,login_failure,mobservice1,1
gaia-v3-14123,reconstruction,test-pred-001208,1627327260000,1627327233982,26.018,mobservice1,login_failure,mobservice2,5
gaia-v3-13826,reconstruction,test-pred-001209,1627327350000,1627327331666,18.334,mobservice2,login_failure,mobservice1,3
gaia-v3-14124,reconstruction,test-pred-001211,1627327560000,1627327532871,27.129,mobservice1,login_failure,mobservice2,2
gaia-v3-14125,reconstruction,test-pred-001213,1627327950000,1627327915618,34.382,mobservice1,login_failure,mobservice2,4
gaia-v3-13827,reconstruction,test-pred-001214,1627328010000,1627327979997,30.003,mobservice2,login_failure,mobservice2,1
gaia-v3-13828,reconstruction,test-pred-001215,1627328130000,1627328116865,13.135,mobservice2,login_failure,mobservice1,3
gaia-v3-14127,reconstruction,test-pred-001216,1627328280000,1627328259065,20.935,mobservice1,login_failure,mobservice2,2
gaia-v3-14133,reconstruction,test-pred-001219,1627329390000,1627329376651,13.349,mobservice1,login_failure,mobservice1,1
gaia-v3-14134,reconstruction,test-pred-001220,1627329450000,1627329409581,40.419,mobservice1,login_failure,redisservice2,5
gaia-v3-13836,reconstruction,test-pred-001222,1627329630000,1627329593409,36.591,mobservice2,login_failure,mobservice1,3
gaia-v3-14136,reconstruction,test-pred-001223,1627329750000,1627329709899,40.101,mobservice1,login_failure,logservice1,2
gaia-v3-13837,reconstruction,test-pred-001224,1627329960000,1627329926496,33.504,mobservice2,login_failure,mobservice2,1
gaia-v3-13838,reconstruction,test-pred-001225,1627330050000,1627330028756,21.244,mobservice2,login_failure,mobservice2,1
gaia-v3-13839,reconstruction,test-pred-001226,1627330110000,1627330085200,24.8,mobservice2,login_failure,mobservice2,1
gaia-v3-14137,reconstruction,test-pred-001227,1627330290000,1627330268557,21.443,mobservice1,login_failure,mobservice1,1
gaia-v3-13840,reconstruction,test-pred-001228,1627330530000,1627330500529,29.471,mobservice2,login_failure,mobservice2,1
gaia-v3-13841,reconstruction,test-pred-001229,1627330650000,1627330634331,15.669,mobservice2,login_failure,mobservice2,1
gaia-v3-14141,reconstruction,test-pred-001232,1627331580000,1627331564494,15.506,mobservice1,login_failure,mobservice2,2
gaia-v3-13843,reconstruction,test-pred-001233,1627331760000,1627331739185,20.815,mobservice2,login_failure,mobservice1,4
gaia-v3-14144,reconstruction,test-pred-001235,1627332420000,1627332409305,10.695,mobservice1,login_failure,mobservice2,2
gaia-v3-13848,reconstruction,test-pred-001236,1627334190000,1627334166174,23.826,mobservice2,login_failure,mobservice1,7
gaia-v3-13849,reconstruction,test-pred-001237,1627334490000,1627334458547,31.453,mobservice2,login_failure,logservice1,4
gaia-v3-13850,reconstruction,test-pred-001238,1627334790000,1627334754510,35.49,mobservice2,login_failure,mobservice2,1
gaia-v3-13851,reconstruction,test-pred-001239,1627334850000,1627334818861,31.139,mobservice2,login_failure,mobservice2,1
gaia-v3-13853,reconstruction,test-pred-001240,1627334940000,1627334924028,15.972,mobservice2,login_failure,mobservice1,2
gaia-v3-13855,reconstruction,test-pred-001241,1627335060000,1627335020344,39.656,mobservice2,login_failure,mobservice1,3
gaia-v3-13856,reconstruction,test-pred-001242,1627335420000,1627335382401,37.599,mobservice2,login_failure,mobservice2,1
gaia-v3-13857,reconstruction,test-pred-001243,1627335570000,1627335548807,21.193,mobservice2,login_failure,mobservice2,1
gaia-v3-13859,reconstruction,test-pred-001244,1627335930000,1627335927473,2.527,mobservice2,login_failure,mobservice2,1
gaia-v3-14160,reconstruction,test-pred-001246,1627336950000,1627336921401,28.599,mobservice1,login_failure,logservice1,3
gaia-v3-13863,reconstruction,test-pred-001247,1627337160000,1627337128920,31.08,mobservice2,login_failure,mobservice1,2
gaia-v3-13864,reconstruction,test-pred-001248,1627337520000,1627337481302,38.698,mobservice2,login_failure,logservice1,4
gaia-v3-14162,reconstruction,test-pred-001249,1627337670000,1627337642010,27.99,mobservice1,login_failure,logservice2,4
gaia-v3-14165,reconstruction,test-pred-001251,1627338450000,1627338446276,3.724,mobservice1,login_failure,mobservice1,1
