case_id,source_index,service,fault_type,level,start_ms,end_ms,duration_seconds,current_main_interval_valid,audit_cpu_repair_applied
gaia-1c99418a78c9f480,13802,mobservice2,login failure,WARNING,1627320153542,1627320164542,11.0,True,False
gaia-95c7a9ce7970d9e8,13803,mobservice2,login failure,WARNING,1627320171477,1627320182477,11.0,True,False
gaia-0cfcee09f4631969,13804,mobservice2,login failure,WARNING,1627320184695,1627320195695,11.0,True,False
gaia-94840990a721c35f,13805,mobservice2,login failure,WARNING,1627321029833,1627321040833,11.0,True,False
gaia-6f8469b57c76d28b,13806,mobservice2,login failure,WARNING,1627321173042,1627321184042,11.0,True,False
gaia-9090abc524b5b7b6,13807,mobservice2,login failure,WARNING,1627321456950,1627321467950,11.0,True,False
gaia-85e5e6efff005604,13808,mobservice2,login failure,WARNING,1627321658437,1627321669437,11.0,True,False
gaia-8c7dd3abdac423e7,13809,mobservice2,login failure,WARNING,1627321936157,1627321947157,11.0,True,False
gaia-53ca5e48acfbaee7,13810,mobservice2,login failure,WARNING,1627322363129,1627322374129,11.0,True,False
gaia-326bb90c0c2738b4,13811,mobservice2,login failure,WARNING,1627322547881,1627322558881,11.0,True,False
gaia-6673efe823be9a21,13812,mobservice2,login failure,WARNING,1627322959004,1627322970004,11.0,True,False
gaia-50aa2ab10f8251d0,13813,mobservice2,login failure,WARNING,1627323095405,1627323106405,11.0,True,False
gaia-4101da83c15637d7,13814,mobservice2,login failure,WARNING,1627323544216,1627323555216,11.0,True,False
gaia-6897c75aa43ecc70,13815,mobservice2,login failure,WARNING,1627323674967,1627323685967,11.0,True,False
gaia-2acc189f3ca4df0c,13816,mobservice2,login failure,WARNING,1627323725313,1627323736313,11.0,True,False
gaia-69c23a5ff87aae48,13817,mobservice2,login failure,WARNING,1627324267380,1627324278380,11.0,True,False
gaia-508ed8532ce11b0a,13818,mobservice2,login failure,WARNING,1627324936720,1627324947720,11.0,True,False
gaia-51951671be697995,13819,mobservice2,login failure,WARNING,1627325006597,1627325017597,11.0,True,False
gaia-8f1f8ee23dcd1666,13820,mobservice2,login failure,WARNING,1627325450818,1627325461818,11.0,True,False
gaia-830ba395e21f4fce,13821,mobservice2,login failure,WARNING,1627325563331,1627325574331,11.0,True,False
gaia-7652757477e053f8,13822,mobservice2,login failure,WARNING,1627325788633,1627325799633,11.0,True,False
gaia-07a8dcc6f0f762b9,13823,mobservice2,login failure,WARNING,1627326064469,1627326075469,11.0,True,False
gaia-045cb62887f28324,13824,mobservice2,login failure,WARNING,1627326600694,1627326611694,11.0,True,False
gaia-7173dd12d052d7eb,13825,mobservice2,login failure,WARNING,1627326643851,1627326654851,11.0,True,False
gaia-4929743a51d3799d,13826,mobservice2,login failure,WARNING,1627327331666,1627327342666,11.0,True,False
gaia-554c8077556a790a,13827,mobservice2,login failure,WARNING,1627327979997,1627327990997,11.0,True,False
gaia-c43fb76fdda446b0,13828,mobservice2,login failure,WARNING,1627328116865,1627328127865,11.0,True,False
gaia-69275c5e82d416ca,13832,mobservice2,login failure,WARNING,1627328842543,1627328853543,11.0,True,False
gaia-e3c3219b34d24050,13833,mobservice2,login failure,WARNING,1627328905932,1627328916932,11.0,True,False
gaia-e6b063266352e40f,13834,mobservice2,memory_anomalies,WARNING,1627328443054,1627329043054,600.0,True,False
gaia-58fe9ffb09d8774c,13835,mobservice2,login failure,WARNING,1627329358302,1627329369302,11.0,True,False
gaia-241348d71d33d733,13836,mobservice2,login failure,WARNING,1627329593409,1627329604409,11.0,True,False
gaia-94b2696cbd27c56e,13837,mobservice2,login failure,WARNING,1627329926496,1627329937496,11.0,True,False
gaia-7f5655cf83ac9c06,13838,mobservice2,login failure,WARNING,1627330028756,1627330039756,11.0,True,False
gaia-c227d334ec960d3a,13839,mobservice2,login failure,WARNING,1627330085200,1627330096200,11.0,True,False
gaia-cf3a8b06dead907f,13840,mobservice2,login failure,WARNING,1627330500529,1627330511529,11.0,True,False
gaia-8771e350b38d93cf,13841,mobservice2,login failure,WARNING,1627330634331,1627330645331,11.0,True,False
gaia-385aca37964cea77,13842,mobservice2,login failure,WARNING,1627331586881,1627331597881,11.0,True,False
gaia-136c057104094016,13843,mobservice2,login failure,WARNING,1627331739185,1627331750185,11.0,True,False
gaia-a458b04677028fa6,13844,mobservice2,login failure,WARNING,1627332395821,1627332406821,11.0,True,False
gaia-9604ccda95ec1f17,13845,mobservice2,login failure,WARNING,1627332436632,1627332447632,11.0,True,False
gaia-2e855a9d751ddd19,13846,mobservice2,login failure,WARNING,1627332668549,1627332679549,11.0,True,False
gaia-05602879aeb8e4b4,13847,mobservice2,login failure,WARNING,1627332771773,1627332782773,11.0,True,False
gaia-8cd8b60febcae8a8,13848,mobservice2,login failure,WARNING,1627334166174,1627334177174,11.0,True,False
gaia-4f8d99a48afd9320,13849,mobservice2,login failure,WARNING,1627334458547,1627334469547,11.0,True,False
gaia-80df51288878e47e,13850,mobservice2,login failure,WARNING,1627334754510,1627334765510,11.0,True,False
gaia-9c83e9e49bef593f,13851,mobservice2,login failure,WARNING,1627334818861,1627334829861,11.0,True,False
gaia-9e44ada8ad444312,13852,mobservice2,login failure,WARNING,1627334856654,1627334867654,11.0,True,False
gaia-e09d5a193bdafabf,13853,mobservice2,login failure,WARNING,1627334924028,1627334935028,11.0,True,False
gaia-a1d1985787f58c85,13854,mobservice2,login failure,WARNING,1627334978739,1627334989739,11.0,True,False
gaia-783eefed10c5e361,13855,mobservice2,login failure,WARNING,1627335020344,1627335031344,11.0,True,False
gaia-bb8728bb228823f7,13856,mobservice2,login failure,WARNING,1627335382401,1627335393401,11.0,True,False
gaia-7d777a343e051167,13857,mobservice2,login failure,WARNING,1627335548807,1627335559807,11.0,True,False
gaia-67f01a2e7d00190c,13858,mobservice2,login failure,WARNING,1627335573454,1627335584454,11.0,True,False
gaia-7dae8200c2940607,13859,mobservice2,login failure,WARNING,1627335927473,1627335938473,11.0,True,False
gaia-c7d0f9c3e2fbd084,13860,mobservice2,login failure,WARNING,1627335932693,1627335943693,11.0,True,False
gaia-aec0193e58e84080,13861,mobservice2,login failure,WARNING,1627336089642,1627336100642,11.0,True,False
gaia-a94de265d3ed742b,13862,mobservice2,memory_anomalies,WARNING,1627335876986,1627336476986,600.0,True,False
gaia-c9d98b969b811ad9,13863,mobservice2,login failure,WARNING,1627337128920,1627337139920,11.0,True,False
gaia-1c8c9b9ec913a207,13864,mobservice2,login failure,WARNING,1627337481302,1627337492302,11.0,True,False
gaia-80c5c2d0c2e6ee16,13865,mobservice2,login failure,WARNING,1627337767856,1627337778856,11.0,True,False
gaia-76b77e5ee645e3e2,13866,mobservice2,login failure,WARNING,1627337871673,1627337882673,11.0,True,False
gaia-302811978ae09a7a,13867,mobservice2,login failure,WARNING,1627337955587,1627337966587,11.0,True,False
gaia-42ba89dd50720454,13868,mobservice2,login failure,WARNING,1627338427884,1627338438884,11.0,True,False
gaia-8054275454597fc5,13869,mobservice2,login failure,WARNING,1627338924690,1627338935690,11.0,True,False
gaia-f91cdc7dfeafb5b6,13870,mobservice2,login failure,WARNING,1627338976226,1627338987226,11.0,True,False
gaia-a06939df2fe3e176,13871,mobservice2,login failure,WARNING,1627339257652,1627339268652,11.0,True,False
gaia-18de129bb2bdb3ec,13872,mobservice2,login failure,WARNING,1627339311695,1627339322695,11.0,True,False
gaia-f304b7b39910ca3c,13873,mobservice2,login failure,WARNING,1627339330039,1627339341039,11.0,True,False
gaia-eedfa1aa93aa261e,13874,mobservice2,login failure,WARNING,1627339563522,1627339574522,11.0,True,False
gaia-b98bf5c9ec45ac77,13875,mobservice2,login failure,WARNING,1627339790309,1627339801309,11.0,True,False
gaia-607fc7c751bbb83b,13876,mobservice2,login failure,WARNING,1627339875547,1627339886547,11.0,True,False
gaia-0291ff0afb3941fe,13877,mobservice2,login failure,WARNING,1627340089278,1627340100278,11.0,True,False
gaia-7aecaf0aac081b06,13878,mobservice2,login failure,WARNING,1627340627912,1627340638912,11.0,True,False
gaia-9939b64cab5230bf,13879,mobservice2,login failure,WARNING,1627341084919,1627341095919,11.0,True,False
gaia-16c3e385b0ceef1e,13880,mobservice2,login failure,WARNING,1627341647641,1627341658641,11.0,True,False
gaia-411e2e705dc3a7f9,13881,mobservice2,login failure,WARNING,1627341809962,1627341820962,11.0,True,False
gaia-9c02f3dd528c0ba7,13882,mobservice2,login failure,WARNING,1627342231282,1627342242282,11.0,True,False
gaia-d192cc094ebbff85,13883,mobservice2,login failure,WARNING,1627342684009,1627342695009,11.0,True,False
gaia-653847477c4f1279,13884,mobservice2,login failure,WARNING,1627343130230,1627343141230,11.0,True,False
gaia-10e493384cd13de3,13885,mobservice2,login failure,WARNING,1627343529649,1627343540649,11.0,True,False
gaia-17d3fd0bdd351080,13886,mobservice2,login failure,WARNING,1627343932320,1627343943320,11.0,True,False
gaia-6ab1c249e3f97d1b,13887,mobservice2,login failure,WARNING,1627344407880,1627344418880,11.0,True,False
gaia-0da7f445cc7490af,13888,mobservice2,login failure,WARNING,1627344492313,1627344503313,11.0,True,False
gaia-9afe35c28e06754c,13889,mobservice2,login failure,WARNING,1627344911100,1627344922100,11.0,True,False
gaia-b9711a9eb92c297f,13890,mobservice2,login failure,WARNING,1627344918820,1627344929820,11.0,True,False
gaia-4fb448808599143e,13891,mobservice2,login failure,WARNING,1627345025393,1627345036393,11.0,True,False
gaia-e9575dddd5b6b1cb,13892,mobservice2,login failure,WARNING,1627345169422,1627345180422,11.0,True,False
gaia-b1696f8a015bbc99,13893,mobservice2,login failure,WARNING,1627345347690,1627345358690,11.0,True,False
gaia-78caa8102e554e63,13894,mobservice2,memory_anomalies,WARNING,1627344810770,1627345410770,600.0,True,False
gaia-0ff84d78e96e7053,13895,mobservice2,login failure,WARNING,1627345844673,1627345855673,11.0,True,False
gaia-2edcd9fa0b1547ec,13896,mobservice2,login failure,WARNING,1627345872912,1627345883912,11.0,True,False
gaia-99fe37e4c8c434fd,13897,mobservice2,login failure,WARNING,1627346051107,1627346062107,11.0,True,False
gaia-1528d9c09985a5f2,13898,mobservice2,login failure,WARNING,1627346171216,1627346182216,11.0,True,False
gaia-38bbb5f29c748c6c,13899,mobservice2,login failure,WARNING,1627346395300,1627346406300,11.0,True,False
gaia-985001dcb12fde1c,13900,mobservice2,login failure,WARNING,1627346448548,1627346459548,11.0,True,False
gaia-bdfc028bbf79a1c8,13901,mobservice2,login failure,WARNING,1627346664040,1627346675040,11.0,True,False
gaia-fb8fcf2a7f9c180c,13902,mobservice2,login failure,WARNING,1627346883544,1627346894544,11.0,True,False
gaia-efabdf14f76d51a0,13903,mobservice2,login failure,WARNING,1627347205539,1627347216539,11.0,True,False
gaia-e60b6fe53c8cbf0e,13904,mobservice2,login failure,WARNING,1627347331420,1627347342420,11.0,True,False
gaia-b76dd55b038ab09f,13905,mobservice2,login failure,WARNING,1627347450506,1627347461506,11.0,True,False
gaia-b207df34000f8e58,13906,mobservice2,login failure,WARNING,1627347469559,1627347480559,11.0,True,False
gaia-ae96b9ec85604f05,13907,mobservice2,login failure,WARNING,1627347583272,1627347594272,11.0,True,False
gaia-65b6a3061f84c66a,13908,mobservice2,login failure,WARNING,1627348227800,1627348238800,11.0,True,False
gaia-4a5ff7504af84bfc,13909,mobservice2,login failure,WARNING,1627349722116,1627349733116,11.0,True,False
gaia-40aea344781b17a4,13910,mobservice2,login failure,WARNING,1627349942381,1627349953381,11.0,True,False
gaia-de8154a4654f52dd,13911,mobservice2,login failure,WARNING,1627350073283,1627350084283,11.0,True,False
gaia-d586504c72853f93,13912,mobservice2,login failure,WARNING,1627350257685,1627350268685,11.0,True,False
gaia-b09e3bb2ef760503,13913,mobservice2,login failure,WARNING,1627350276676,1627350287676,11.0,True,False
gaia-dc0cc8049ee4fc6d,13914,mobservice2,login failure,WARNING,1627350354882,1627350365882,11.0,True,False
gaia-f91d9d64fea4b457,13915,mobservice2,login failure,WARNING,1627350712235,1627350723235,11.0,True,False
gaia-d46b7eaa498385ed,13916,mobservice2,login failure,WARNING,1627350828005,1627350839005,11.0,True,False
gaia-d09bbb4445370ccd,13917,mobservice2,login failure,WARNING,1627350856327,1627350867327,11.0,True,False
gaia-f02f95fa91a64248,13918,mobservice2,login failure,WARNING,1627350925293,1627350936293,11.0,True,False
gaia-c9554317b83a5066,13919,mobservice2,login failure,WARNING,1627351780065,1627351791065,11.0,True,False
gaia-8ec0c5a41d6af83e,13920,mobservice2,login failure,WARNING,1627352556663,1627352567663,11.0,True,False
gaia-c00ae18b8f55e8bd,13921,mobservice2,login failure,WARNING,1627352625841,1627352636841,11.0,True,False
gaia-52853c65477a0a84,13922,mobservice2,login failure,WARNING,1627352833395,1627352844395,11.0,True,False
gaia-bb0a9067b9222a1b,13923,mobservice2,login failure,WARNING,1627352901636,1627352912636,11.0,True,False
gaia-3c6e83eebe102398,13924,mobservice2,login failure,WARNING,1627353050922,1627353061922,11.0,True,False
gaia-d8432ccc2187decd,13925,mobservice2,login failure,WARNING,1627353418029,1627353429029,11.0,True,False
gaia-475993b9b1c1f6eb,13926,mobservice2,login failure,WARNING,1627353426385,1627353437385,11.0,True,False
gaia-7cc50a8449363089,13927,mobservice2,login failure,WARNING,1627354183676,1627354194676,11.0,True,False
gaia-fd187aa6b67f8a37,13928,mobservice2,login failure,WARNING,1627354389965,1627354400965,11.0,True,False
gaia-76f848fc8bdce704,13929,mobservice2,login failure,WARNING,1627354413160,1627354424160,11.0,True,False
gaia-355f59dc9f4e3051,13930,mobservice2,login failure,WARNING,1627354584531,1627354595531,11.0,True,False
gaia-e10018969eaf506c,13931,mobservice2,login failure,WARNING,1627354734259,1627354745259,11.0,True,False
gaia-eae9370a7b3031fc,13932,mobservice2,login failure,WARNING,1627354773919,1627354784919,11.0,True,False
gaia-5018b0f7aa44c530,13933,mobservice2,login failure,WARNING,1627355386404,1627355397404,11.0,True,False
gaia-0123cb4dff92f12a,13934,mobservice2,login failure,WARNING,1627355539374,1627355550374,11.0,True,False
gaia-d160989959d4d11e,13935,mobservice2,login failure,WARNING,1627355765298,1627355776298,11.0,True,False
gaia-d042731f672deda6,13936,mobservice2,login failure,WARNING,1627356469334,1627356480334,11.0,True,False
gaia-9b557cb18dda2340,13937,mobservice2,login failure,WARNING,1627356616072,1627356627072,11.0,True,False
gaia-f9992ec446dc439d,13938,mobservice2,login failure,WARNING,1627356649472,1627356660472,11.0,True,False
gaia-887469ebccf714c2,13939,mobservice2,login failure,WARNING,1627356749301,1627356760301,11.0,True,False
gaia-4953dfb98eaed5e9,13940,mobservice2,login failure,WARNING,1627357083034,1627357094034,11.0,True,False
gaia-7f06787fad47637d,13941,mobservice2,login failure,WARNING,1627358102760,1627358113760,11.0,True,False
gaia-10ba3ff672ddcf48,13942,mobservice2,login failure,WARNING,1627358260593,1627358271593,11.0,True,False
gaia-97b0a9ef6976b5ba,13943,mobservice2,login failure,WARNING,1627358412535,1627358423535,11.0,True,False
gaia-3a3efb6c64e3e7f7,13944,mobservice2,login failure,WARNING,1627358457788,1627358468788,11.0,True,False
gaia-a7c6c2e2b5b627f4,13945,mobservice2,login failure,WARNING,1627358510110,1627358521110,11.0,True,False
gaia-7bd98f85387e2184,13946,mobservice2,login failure,WARNING,1627358654702,1627358665702,11.0,True,False
gaia-beebc8c4c672d516,13947,mobservice2,login failure,WARNING,1627359220589,1627359231589,11.0,True,False
gaia-73514a7ed968b1b8,13948,mobservice2,login failure,WARNING,1627359278042,1627359289042,11.0,True,False
gaia-42b531328d81fdaf,13949,mobservice2,login failure,WARNING,1627359520767,1627359531767,11.0,True,False
gaia-ce22a577b02d4daf,13950,mobservice2,login failure,WARNING,1627359600836,1627359611836,11.0,True,False
gaia-6103b1c3df1576df,13951,mobservice2,login failure,WARNING,1627360234231,1627360245231,11.0,True,False
gaia-532ff0ca903e263f,13952,mobservice2,login failure,WARNING,1627360419734,1627360430734,11.0,True,False
gaia-52a3da19074575a0,13953,mobservice2,login failure,WARNING,1627360598472,1627360609472,11.0,True,False
gaia-40932c46b60e6a65,13954,mobservice2,login failure,WARNING,1627360665723,1627360676723,11.0,True,False
gaia-58f24ee324992a20,13955,mobservice2,login failure,WARNING,1627360790654,1627360801654,11.0,True,False
gaia-2d68b862b688bb8d,13956,mobservice2,login failure,WARNING,1627360805422,1627360816422,11.0,True,False
gaia-f2064f75afba79d3,13957,mobservice2,login failure,WARNING,1627360868131,1627360879131,11.0,True,False
gaia-d18968a6ae2f8986,13958,mobservice2,login failure,WARNING,1627360891570,1627360902570,11.0,True,False
gaia-1e127b5d61da7e8c,13959,mobservice2,login failure,WARNING,1627360937890,1627360948890,11.0,True,False
gaia-a85141972dbd0634,13960,mobservice2,login failure,WARNING,1627361025302,1627361036302,11.0,True,False
gaia-56c661504334fc3b,13961,mobservice2,login failure,WARNING,1627361925082,1627361936082,11.0,True,False
gaia-af0651d98b88dc8f,13962,mobservice2,login failure,WARNING,1627362019071,1627362030071,11.0,True,False
gaia-a700480ccad27028,13963,mobservice2,login failure,WARNING,1627362470690,1627362481690,11.0,True,False
gaia-3eb20db1216e8525,13964,mobservice2,login failure,WARNING,1627362705662,1627362716662,11.0,True,False
gaia-552ed4ed1af1335f,13965,mobservice2,login failure,WARNING,1627362970934,1627362981934,11.0,True,False
gaia-55e9c7bde58ac149,13966,mobservice2,login failure,WARNING,1627363230520,1627363241520,11.0,True,False
gaia-691206d478e0ba75,13967,mobservice2,login failure,WARNING,1627363303106,1627363314106,11.0,True,False
gaia-df705f098512617b,13968,mobservice2,login failure,WARNING,1627363654766,1627363665766,11.0,True,False
gaia-f6ac2bc9e4c95deb,13969,mobservice2,login failure,WARNING,1627364102114,1627364113114,11.0,True,False
gaia-c3b1699732177f13,13970,mobservice2,login failure,WARNING,1627364723584,1627364734584,11.0,True,False
gaia-234b5fe6b31d7285,13971,mobservice2,login failure,WARNING,1627365718707,1627365729707,11.0,True,False
gaia-896dd9f48bee0f42,13972,mobservice2,login failure,WARNING,1627365998386,1627366009386,11.0,True,False
gaia-b6ca9d64d58666b0,13973,mobservice2,login failure,WARNING,1627366038100,1627366049100,11.0,True,False
gaia-3a75faee9eb94bbc,13974,mobservice2,login failure,WARNING,1627366298643,1627366309643,11.0,True,False
gaia-fb25e0262e87eca2,13975,mobservice2,login failure,WARNING,1627366350156,1627366361156,11.0,True,False
gaia-7be1f0cf10e26539,13976,mobservice2,login failure,WARNING,1627367116426,1627367127426,11.0,True,False
gaia-f7061d95fbe59214,13977,mobservice2,login failure,WARNING,1627367302922,1627367313922,11.0,True,False
gaia-58c5cf25ec02ed77,13978,mobservice2,login failure,WARNING,1627367467282,1627367478282,11.0,True,False
gaia-9f45285ea4e33957,13979,mobservice2,login failure,WARNING,1627367937461,1627367948461,11.0,True,False
gaia-21361d6dc6979b40,13980,mobservice2,login failure,WARNING,1627368128738,1627368139738,11.0,True,False
gaia-3430f4afcf62f3cc,13981,mobservice2,login failure,WARNING,1627368437980,1627368448980,11.0,True,False
gaia-03c1b10902569d86,13982,mobservice2,login failure,WARNING,1627368672034,1627368683034,11.0,True,False
gaia-e82edd068e677d82,13983,mobservice2,login failure,WARNING,1627369029122,1627369040122,11.0,True,False
gaia-bce40f70b4069137,13984,mobservice2,login failure,WARNING,1627369046749,1627369057749,11.0,True,False
gaia-1ad1f69616fb95b2,13985,mobservice2,login failure,WARNING,1627369434880,1627369445880,11.0,True,False
gaia-174c1802a8869b37,13986,mobservice2,login failure,WARNING,1627369601373,1627369612373,11.0,True,False
gaia-b05687094cfc57d7,13987,mobservice2,login failure,WARNING,1627369661097,1627369672097,11.0,True,False
gaia-c19aeb6d9b979477,13988,mobservice2,login failure,WARNING,1627370458575,1627370469575,11.0,True,False
gaia-945b7810b8afecf0,13989,mobservice2,login failure,WARNING,1627370760578,1627370771578,11.0,True,False
gaia-6305cfe99ab2c2a9,13990,mobservice2,login failure,WARNING,1627371203320,1627371214320,11.0,True,False
gaia-8e87c03b2333390f,13991,mobservice2,login failure,WARNING,1627371746901,1627371757901,11.0,True,False
gaia-15f8aa2802026b7a,13992,mobservice2,login failure,WARNING,1627371845178,1627371856178,11.0,True,False
gaia-db969a0bc9285361,13993,mobservice2,login failure,WARNING,1627372067882,1627372078882,11.0,True,False
gaia-25bd8cce80b31ad1,13994,mobservice2,login failure,WARNING,1627372316640,1627372327640,11.0,True,False
gaia-80da3d2dea8133ce,13995,mobservice2,login failure,WARNING,1627372609232,1627372620232,11.0,True,False
gaia-2e4666a852ff3c8b,13996,mobservice2,login failure,WARNING,1627372720413,1627372731413,11.0,True,False
gaia-3d973eeb16f1dfc8,13997,mobservice2,login failure,WARNING,1627372850962,1627372861962,11.0,True,False
gaia-64286b54d6404ba9,13998,mobservice2,login failure,WARNING,1627372981010,1627372992010,11.0,True,False
gaia-ae6d4da75236c2bf,13999,mobservice2,login failure,WARNING,1627373003585,1627373014585,11.0,True,False
gaia-d453526d09e82a85,14000,mobservice2,login failure,WARNING,1627373673473,1627373684473,11.0,True,False
gaia-9ec8a6fcc715e1d4,14001,mobservice2,login failure,WARNING,1627373698013,1627373709013,11.0,True,False
gaia-768f5a57413bc7cc,14002,mobservice2,login failure,WARNING,1627373782635,1627373793635,11.0,True,False
gaia-7e087dd333ea10a1,14003,mobservice2,login failure,WARNING,1627373962421,1627373973421,11.0,True,False
gaia-61202c31f328ddd6,14004,mobservice2,login failure,WARNING,1627374598953,1627374609953,11.0,True,False
gaia-ef7dec629acca370,14005,mobservice2,login failure,WARNING,1627375120021,1627375131021,11.0,True,False
gaia-ef0de0459268690c,14006,mobservice2,login failure,WARNING,1627375273353,1627375284353,11.0,True,False
gaia-28d91f1a6e3401a1,14007,mobservice2,login failure,WARNING,1627376234565,1627376245565,11.0,True,False
gaia-9bacc47acd5552a6,14008,mobservice2,login failure,WARNING,1627376332885,1627376343885,11.0,True,False
gaia-169bf8830dba06d4,14009,mobservice2,login failure,WARNING,1627376782595,1627376793595,11.0,True,False
gaia-274dd7e050c943bc,14010,mobservice2,login failure,WARNING,1627376956859,1627376967859,11.0,True,False
gaia-56dc37a1d920cd78,14011,mobservice2,login failure,WARNING,1627377052504,1627377063504,11.0,True,False
gaia-f78982505a0be44d,14012,mobservice2,login failure,WARNING,1627377301592,1627377312592,11.0,True,False
gaia-84682a685900f31f,14013,mobservice2,login failure,WARNING,1627377338178,1627377349178,11.0,True,False
gaia-e4d165d8d4e4378e,14014,mobservice2,login failure,WARNING,1627377999634,1627378010634,11.0,True,False
gaia-662107a8cde96d9a,14015,mobservice2,login failure,WARNING,1627378492552,1627378503552,11.0,True,False
gaia-af115c44d78ead70,14016,mobservice2,login failure,WARNING,1627378603773,1627378614773,11.0,True,False
gaia-7cb2a71c48fbea02,14017,mobservice2,login failure,WARNING,1627378754524,1627378765524,11.0,True,False
gaia-513d4092ad10ecaa,14018,mobservice2,login failure,WARNING,1627379123077,1627379134077,11.0,True,False
gaia-dd479412df558bb0,14019,mobservice2,login failure,WARNING,1627379762253,1627379773253,11.0,True,False
gaia-91408333df56910f,14020,mobservice2,login failure,WARNING,1627380763479,1627380774479,11.0,True,False
gaia-b2e48334b4a67435,14021,mobservice2,login failure,WARNING,1627380997590,1627381008590,11.0,True,False
gaia-6f70f0a377ae12c8,14022,mobservice2,login failure,WARNING,1627381043128,1627381054128,11.0,True,False
gaia-6d3d9b02c2a963d5,14023,mobservice2,login failure,WARNING,1627381410243,1627381421243,11.0,True,False
gaia-39a6a2c83a70ce72,14024,mobservice2,login failure,WARNING,1627381900323,1627381911323,11.0,True,False
gaia-c9cce60a94e2c3c3,14025,mobservice2,login failure,WARNING,1627382037150,1627382048150,11.0,True,False
gaia-89834679c764cc95,14026,mobservice2,login failure,WARNING,1627382408953,1627382419953,11.0,True,False
gaia-b5679ce0d2f141d7,14027,mobservice2,login failure,WARNING,1627383198435,1627383209435,11.0,True,False
gaia-7f6848f41a96aa40,14028,mobservice2,login failure,WARNING,1627383218990,1627383229990,11.0,True,False
gaia-61bf5c1ab83ef57a,14029,mobservice2,login failure,WARNING,1627383277866,1627383288866,11.0,True,False
gaia-4e84dfff05b204fd,14030,mobservice2,login failure,WARNING,1627383669324,1627383680324,11.0,True,False
gaia-5913440750b814c5,14031,mobservice2,login failure,WARNING,1627383795331,1627383806331,11.0,True,False
gaia-441b01b38bb442de,14032,mobservice2,login failure,WARNING,1627384229947,1627384240947,11.0,True,False
gaia-aaa18ccd60a51bce,14033,mobservice2,login failure,WARNING,1627384504576,1627384515576,11.0,True,False
gaia-b440742b747ee5a7,14034,mobservice2,login failure,WARNING,1627384559256,1627384570256,11.0,True,False
gaia-5618b8adb7f4dbd9,14035,mobservice2,login failure,WARNING,1627384849097,1627384860097,11.0,True,False
gaia-d928e9b65d7803c6,14036,mobservice2,login failure,WARNING,1627385595576,1627385606576,11.0,True,False
gaia-bf535a1a6a9a9dea,14037,mobservice2,login failure,WARNING,1627385933469,1627385944469,11.0,True,False
gaia-d029951d5dc2b302,14038,mobservice2,login failure,WARNING,1627386430091,1627386441091,11.0,True,False
gaia-8e0621fe7ece486f,14039,mobservice2,login failure,WARNING,1627387204373,1627387215373,11.0,True,False
gaia-a016e465fb496381,14040,mobservice2,login failure,WARNING,1627387284084,1627387295084,11.0,True,False
gaia-92d3df02c33fbde2,14041,mobservice2,login failure,WARNING,1627387561282,1627387572282,11.0,True,False
gaia-dfafe0f3cac2c3d7,14042,mobservice2,login failure,WARNING,1627387570684,1627387581684,11.0,True,False
gaia-f46684385960fb3d,14043,mobservice2,login failure,WARNING,1627388098211,1627388109211,11.0,True,False
gaia-3d9bc5ad7b5dae1f,14044,mobservice2,login failure,WARNING,1627388120946,1627388131946,11.0,True,False
gaia-00103269ce022ad9,14045,mobservice2,login failure,WARNING,1627388205525,1627388216525,11.0,True,False
gaia-0dd42c5efa7b70fb,14046,mobservice2,login failure,WARNING,1627388248118,1627388259118,11.0,True,False
gaia-a578267091c633c2,14047,mobservice2,login failure,WARNING,1627388338422,1627388349422,11.0,True,False
gaia-cbb7432df0682421,14048,mobservice2,login failure,WARNING,1627388859267,1627388870267,11.0,True,False
gaia-9c107bedbcd6a371,14049,mobservice2,login failure,WARNING,1627389417080,1627389428080,11.0,True,False
gaia-e8fe6906e05655c9,14050,mobservice2,login failure,WARNING,1627389985808,1627389996808,11.0,True,False
gaia-e5111633bed1be1f,14051,mobservice2,login failure,WARNING,1627390101364,1627390112364,11.0,True,False
gaia-2e6d9405049b7fcb,14052,mobservice2,login failure,WARNING,1627390477400,1627390488400,11.0,True,False
gaia-9d0615c720b587a5,14053,mobservice2,login failure,WARNING,1627390811995,1627390822995,11.0,True,False
gaia-68a7e01cef1026ba,14054,mobservice2,login failure,WARNING,1627391384519,1627391395519,11.0,True,False
gaia-5433c7c22fd32e7e,14055,mobservice2,login failure,WARNING,1627392285178,1627392296178,11.0,True,False
gaia-2891c85a22588f47,14056,mobservice2,login failure,WARNING,1627392359026,1627392370026,11.0,True,False
gaia-e2ea27d274ecec76,14057,mobservice2,login failure,WARNING,1627392406857,1627392417857,11.0,True,False
gaia-41a4007df3ec4997,14058,mobservice2,login failure,WARNING,1627392859419,1627392870419,11.0,True,False
gaia-2d9d6c41bb567adc,14059,mobservice2,login failure,WARNING,1627392936428,1627392947428,11.0,True,False
gaia-44f3eb9e87dd8fdf,14060,mobservice2,login failure,WARNING,1627393142667,1627393153667,11.0,True,False
gaia-b8dff00fa10e9b89,14061,mobservice2,login failure,WARNING,1627393342736,1627393353736,11.0,True,False
gaia-164f7cd0aaad49a9,14062,mobservice2,login failure,WARNING,1627393776434,1627393787434,11.0,True,False
gaia-2e0ee024f30edf20,14063,mobservice2,login failure,WARNING,1627393778352,1627393789352,11.0,True,False
