case_id,source_index,fault_type,labelled_service,service,level,start_ms,end_ms,duration_seconds,taxonomy_version,detector_domain,split,purge_reason
gaia-v3-13032,13032,login_failure,mobservice1,mobservice1,WARNING,1627207517191,1627207528191,11.0,gaia-v3-20260913,True,test,
gaia-v3-12723,12723,login_failure,mobservice2,mobservice2,WARNING,1627207994320,1627208005320,11.0,gaia-v3-20260913,True,test,
gaia-v3-13033,13033,login_failure,mobservice1,mobservice1,WARNING,1627208062193,1627208073193,11.0,gaia-v3-20260913,True,test,
gaia-v3-12457,12457,memory_anomalies,dbservice1,dbservice1,WARNING,1627208176447,1627208776447,600.0,gaia-v3-20260913,True,test,
gaia-v3-12724,12724,login_failure,mobservice2,mobservice2,WARNING,1627208369375,1627208380375,11.0,gaia-v3-20260913,True,test,
gaia-v3-13034,13034,login_failure,mobservice1,mobservice1,WARNING,1627208700248,1627208711248,11.0,gaia-v3-20260913,True,test,
gaia-v3-13035,13035,login_failure,mobservice1,mobservice1,WARNING,1627208726443,1627208737443,11.0,gaia-v3-20260913,True,test,
gaia-v3-13036,13036,login_failure,mobservice1,mobservice1,WARNING,1627208887180,1627208898180,11.0,gaia-v3-20260913,True,test,
gaia-v3-12725,12725,login_failure,mobservice2,mobservice2,WARNING,1627208927299,1627208938299,11.0,gaia-v3-20260913,True,test,
gaia-v3-13037,13037,login_failure,mobservice1,mobservice1,WARNING,1627209128983,1627209139983,11.0,gaia-v3-20260913,True,test,
gaia-v3-12726,12726,login_failure,mobservice2,mobservice2,WARNING,1627209254830,1627209265830,11.0,gaia-v3-20260913,True,test,
gaia-v3-12727,12727,login_failure,mobservice2,mobservice2,WARNING,1627209400045,1627209411045,11.0,gaia-v3-20260913,True,test,
gaia-v3-13038,13038,login_failure,mobservice1,mobservice1,WARNING,1627209519727,1627209530727,11.0,gaia-v3-20260913,True,test,
gaia-v3-13039,13039,login_failure,mobservice1,mobservice1,WARNING,1627209592667,1627209603667,11.0,gaia-v3-20260913,True,test,
gaia-v3-12728,12728,login_failure,mobservice2,mobservice2,WARNING,1627209646613,1627209657613,11.0,gaia-v3-20260913,True,test,
gaia-v3-13040,13040,login_failure,mobservice1,mobservice1,WARNING,1627209730761,1627209741761,11.0,gaia-v3-20260913,True,test,
gaia-v3-12729,12729,login_failure,mobservice2,mobservice2,WARNING,1627209743945,1627209754945,11.0,gaia-v3-20260913,True,test,
gaia-v3-12730,12730,login_failure,mobservice2,mobservice2,WARNING,1627209818452,1627209829452,11.0,gaia-v3-20260913,True,test,
gaia-v3-13041,13041,login_failure,mobservice1,mobservice1,WARNING,1627209930716,1627209941716,11.0,gaia-v3-20260913,True,test,
gaia-v3-13042,13042,login_failure,mobservice1,mobservice1,WARNING,1627209958545,1627209969545,11.0,gaia-v3-20260913,True,test,
gaia-v3-13043,13043,login_failure,mobservice1,mobservice1,WARNING,1627210277962,1627210288962,11.0,gaia-v3-20260913,True,test,
gaia-v3-13044,13044,login_failure,mobservice1,mobservice1,WARNING,1627210299563,1627210310563,11.0,gaia-v3-20260913,True,test,
gaia-v3-13045,13045,login_failure,mobservice1,mobservice1,WARNING,1627210402620,1627210413620,11.0,gaia-v3-20260913,True,test,
gaia-v3-12731,12731,login_failure,mobservice2,mobservice2,WARNING,1627210585518,1627210596518,11.0,gaia-v3-20260913,True,test,
gaia-v3-13046,13046,login_failure,mobservice1,mobservice1,WARNING,1627210858112,1627210869112,11.0,gaia-v3-20260913,True,test,
gaia-v3-13047,13047,login_failure,mobservice1,mobservice1,WARNING,1627210874531,1627210885531,11.0,gaia-v3-20260913,True,test,
gaia-v3-12732,12732,login_failure,mobservice2,mobservice2,WARNING,1627211333792,1627211344792,11.0,gaia-v3-20260913,True,test,
gaia-v3-12733,12733,login_failure,mobservice2,mobservice2,WARNING,1627211352140,1627211363140,11.0,gaia-v3-20260913,True,test,
gaia-v3-13048,13048,login_failure,mobservice1,mobservice1,WARNING,1627211381086,1627211392086,11.0,gaia-v3-20260913,True,test,
gaia-v3-12734,12734,login_failure,mobservice2,mobservice2,WARNING,1627211485717,1627211496717,11.0,gaia-v3-20260913,True,test,
gaia-v3-13049,13049,login_failure,mobservice1,mobservice1,WARNING,1627211528114,1627211539114,11.0,gaia-v3-20260913,True,test,
gaia-v3-13050,13050,login_failure,mobservice1,mobservice1,WARNING,1627211550780,1627211561780,11.0,gaia-v3-20260913,True,test,
gaia-v3-13051,13051,login_failure,mobservice1,mobservice1,WARNING,1627211606819,1627211617819,11.0,gaia-v3-20260913,True,test,
gaia-v3-12735,12735,login_failure,mobservice2,mobservice2,WARNING,1627211646700,1627211657700,11.0,gaia-v3-20260913,True,test,
gaia-v3-13052,13052,login_failure,mobservice1,mobservice1,WARNING,1627211863763,1627211874763,11.0,gaia-v3-20260913,True,test,
gaia-v3-13053,13053,login_failure,mobservice1,mobservice1,WARNING,1627211879038,1627211890038,11.0,gaia-v3-20260913,True,test,
gaia-v3-12736,12736,login_failure,mobservice2,mobservice2,WARNING,1627212095946,1627212106946,11.0,gaia-v3-20260913,True,test,
gaia-v3-12737,12737,login_failure,mobservice2,mobservice2,WARNING,1627212339517,1627212350517,11.0,gaia-v3-20260913,True,test,
gaia-v3-13054,13054,login_failure,mobservice1,mobservice1,WARNING,1627212365644,1627212376644,11.0,gaia-v3-20260913,True,test,
gaia-v3-12738,12738,login_failure,mobservice2,mobservice2,WARNING,1627212442730,1627212453730,11.0,gaia-v3-20260913,True,test,
gaia-v3-13055,13055,login_failure,mobservice1,mobservice1,WARNING,1627212463751,1627212474751,11.0,gaia-v3-20260913,True,test,
gaia-v3-12739,12739,login_failure,mobservice2,mobservice2,WARNING,1627212512682,1627212523682,11.0,gaia-v3-20260913,True,test,
gaia-v3-12740,12740,login_failure,mobservice2,mobservice2,WARNING,1627212625384,1627212636384,11.0,gaia-v3-20260913,True,test,
gaia-v3-13056,13056,login_failure,mobservice1,mobservice1,WARNING,1627212637619,1627212648619,11.0,gaia-v3-20260913,True,test,
gaia-v3-13057,13057,login_failure,mobservice1,mobservice1,WARNING,1627212797457,1627212808457,11.0,gaia-v3-20260913,True,test,
gaia-v3-12741,12741,login_failure,mobservice2,mobservice2,WARNING,1627212798461,1627212809461,11.0,gaia-v3-20260913,True,test,
gaia-v3-12742,12742,login_failure,mobservice2,mobservice2,WARNING,1627212851003,1627212862003,11.0,gaia-v3-20260913,True,test,
gaia-v3-13058,13058,login_failure,mobservice1,mobservice1,WARNING,1627213423972,1627213434972,11.0,gaia-v3-20260913,True,test,
gaia-v3-12743,12743,login_failure,mobservice2,mobservice2,WARNING,1627213478122,1627213489122,11.0,gaia-v3-20260913,True,test,
gaia-v3-12744,12744,login_failure,mobservice2,mobservice2,WARNING,1627213519573,1627213530573,11.0,gaia-v3-20260913,True,test,
gaia-v3-12745,12745,login_failure,mobservice2,mobservice2,WARNING,1627213681041,1627213692041,11.0,gaia-v3-20260913,True,test,
gaia-v3-13059,13059,login_failure,mobservice1,mobservice1,WARNING,1627213790753,1627213801753,11.0,gaia-v3-20260913,True,test,
gaia-v3-12746,12746,login_failure,mobservice2,mobservice2,WARNING,1627214021506,1627214032506,11.0,gaia-v3-20260913,True,test,
gaia-v3-13060,13060,login_failure,mobservice1,mobservice1,WARNING,1627214183666,1627214194666,11.0,gaia-v3-20260913,True,test,
gaia-v3-13061,13061,login_failure,mobservice1,mobservice1,WARNING,1627214202586,1627214213586,11.0,gaia-v3-20260913,True,test,
gaia-v3-12747,12747,login_failure,mobservice2,mobservice2,WARNING,1627214295601,1627214306601,11.0,gaia-v3-20260913,True,test,
gaia-v3-12748,12748,login_failure,mobservice2,mobservice2,WARNING,1627214319748,1627214330748,11.0,gaia-v3-20260913,True,test,
gaia-v3-12749,12749,login_failure,mobservice2,mobservice2,WARNING,1627214409242,1627214420242,11.0,gaia-v3-20260913,True,test,
gaia-v3-13122,13122,memory_anomalies,logservice1,logservice1,WARNING,1627214588172,1627215188172,600.0,gaia-v3-20260913,True,test,
gaia-v3-13062,13062,login_failure,mobservice1,mobservice1,WARNING,1627214677432,1627214688432,11.0,gaia-v3-20260913,True,test,
gaia-v3-12750,12750,login_failure,mobservice2,mobservice2,WARNING,1627214748059,1627214759059,11.0,gaia-v3-20260913,True,test,
gaia-v3-13063,13063,login_failure,mobservice1,mobservice1,WARNING,1627215032311,1627215043311,11.0,gaia-v3-20260913,True,test,
gaia-v3-13064,13064,login_failure,mobservice1,mobservice1,WARNING,1627215194231,1627215205231,11.0,gaia-v3-20260913,True,test,
gaia-v3-12751,12751,login_failure,mobservice2,mobservice2,WARNING,1627215411559,1627215422559,11.0,gaia-v3-20260913,True,test,
gaia-v3-13065,13065,login_failure,mobservice1,mobservice1,WARNING,1627215567160,1627215578160,11.0,gaia-v3-20260913,True,test,
gaia-v3-13066,13066,login_failure,mobservice1,mobservice1,WARNING,1627215939979,1627215950979,11.0,gaia-v3-20260913,True,test,
gaia-v3-12752,12752,login_failure,mobservice2,mobservice2,WARNING,1627216185383,1627216196383,11.0,gaia-v3-20260913,True,test,
gaia-v3-12753,12753,login_failure,mobservice2,mobservice2,WARNING,1627216517173,1627216528173,11.0,gaia-v3-20260913,True,test,
gaia-v3-13067,13067,login_failure,mobservice1,mobservice1,WARNING,1627217212288,1627217223288,11.0,gaia-v3-20260913,True,test,
gaia-v3-13068,13068,login_failure,mobservice1,mobservice1,WARNING,1627217351494,1627217362494,11.0,gaia-v3-20260913,True,test,
gaia-v3-12754,12754,login_failure,mobservice2,mobservice2,WARNING,1627217421027,1627217432027,11.0,gaia-v3-20260913,True,test,
gaia-v3-13069,13069,login_failure,mobservice1,mobservice1,WARNING,1627217619253,1627217630253,11.0,gaia-v3-20260913,True,test,
gaia-v3-12755,12755,login_failure,mobservice2,mobservice2,WARNING,1627217663867,1627217674867,11.0,gaia-v3-20260913,True,test,
gaia-v3-13073,13073,memory_anomalies,mobservice1,mobservice1,WARNING,1627217769459,1627218369459,600.0,gaia-v3-20260913,True,test,
gaia-v3-13070,13070,login_failure,mobservice1,mobservice1,WARNING,1627217790547,1627217801547,11.0,gaia-v3-20260913,True,test,
gaia-v3-12756,12756,login_failure,mobservice2,mobservice2,WARNING,1627218077313,1627218088313,11.0,gaia-v3-20260913,True,test,
gaia-v3-13071,13071,login_failure,mobservice1,mobservice1,WARNING,1627218086023,1627218097023,11.0,gaia-v3-20260913,True,test,
gaia-v3-13072,13072,login_failure,mobservice1,mobservice1,WARNING,1627218107300,1627218118300,11.0,gaia-v3-20260913,True,test,
gaia-v3-12757,12757,login_failure,mobservice2,mobservice2,WARNING,1627218234683,1627218245683,11.0,gaia-v3-20260913,True,test,
gaia-v3-13074,13074,login_failure,mobservice1,mobservice1,WARNING,1627218432919,1627218443919,11.0,gaia-v3-20260913,True,test,
gaia-v3-13075,13075,login_failure,mobservice1,mobservice1,WARNING,1627218675391,1627218686391,11.0,gaia-v3-20260913,True,test,
gaia-v3-13076,13076,login_failure,mobservice1,mobservice1,WARNING,1627218736848,1627218747848,11.0,gaia-v3-20260913,True,test,
gaia-v3-12758,12758,login_failure,mobservice2,mobservice2,WARNING,1627218797087,1627218808087,11.0,gaia-v3-20260913,True,test,
gaia-v3-13077,13077,login_failure,mobservice1,mobservice1,WARNING,1627218865928,1627218876928,11.0,gaia-v3-20260913,True,test,
gaia-v3-12759,12759,login_failure,mobservice2,mobservice2,WARNING,1627219003404,1627219014404,11.0,gaia-v3-20260913,True,test,
gaia-v3-12760,12760,login_failure,mobservice2,mobservice2,WARNING,1627219480984,1627219491984,11.0,gaia-v3-20260913,True,test,
gaia-v3-12761,12761,login_failure,mobservice2,mobservice2,WARNING,1627219612023,1627219623023,11.0,gaia-v3-20260913,True,test,
gaia-v3-13078,13078,login_failure,mobservice1,mobservice1,WARNING,1627220123516,1627220134516,11.0,gaia-v3-20260913,True,test,
gaia-v3-12762,12762,login_failure,mobservice2,mobservice2,WARNING,1627220196802,1627220207802,11.0,gaia-v3-20260913,True,test,
gaia-v3-13079,13079,login_failure,mobservice1,mobservice1,WARNING,1627220224345,1627220235345,11.0,gaia-v3-20260913,True,test,
gaia-v3-13080,13080,login_failure,mobservice1,mobservice1,WARNING,1627220336319,1627220347319,11.0,gaia-v3-20260913,True,test,
gaia-v3-12763,12763,login_failure,mobservice2,mobservice2,WARNING,1627220557987,1627220568987,11.0,gaia-v3-20260913,True,test,
gaia-v3-13081,13081,login_failure,mobservice1,mobservice1,WARNING,1627220628874,1627220639874,11.0,gaia-v3-20260913,True,test,
gaia-v3-13082,13082,login_failure,mobservice1,mobservice1,WARNING,1627220904831,1627220915831,11.0,gaia-v3-20260913,True,test,
gaia-v3-12764,12764,login_failure,mobservice2,mobservice2,WARNING,1627221000887,1627221011887,11.0,gaia-v3-20260913,True,test,
gaia-v3-12765,12765,login_failure,mobservice2,mobservice2,WARNING,1627221192177,1627221203177,11.0,gaia-v3-20260913,True,test,
gaia-v3-12766,12766,login_failure,mobservice2,mobservice2,WARNING,1627221252367,1627221263367,11.0,gaia-v3-20260913,True,test,
gaia-v3-12767,12767,login_failure,mobservice2,mobservice2,WARNING,1627221766486,1627221777486,11.0,gaia-v3-20260913,True,test,
gaia-v3-12768,12768,login_failure,mobservice2,mobservice2,WARNING,1627221887960,1627221898960,11.0,gaia-v3-20260913,True,test,
gaia-v3-12769,12769,login_failure,mobservice2,mobservice2,WARNING,1627222010657,1627222021657,11.0,gaia-v3-20260913,True,test,
gaia-v3-13083,13083,login_failure,mobservice1,mobservice1,WARNING,1627222044097,1627222055097,11.0,gaia-v3-20260913,True,test,
gaia-v3-12770,12770,login_failure,mobservice2,mobservice2,WARNING,1627222122021,1627222133021,11.0,gaia-v3-20260913,True,test,
gaia-v3-13084,13084,login_failure,mobservice1,mobservice1,WARNING,1627222619206,1627222630206,11.0,gaia-v3-20260913,True,test,
gaia-v3-13085,13085,login_failure,mobservice1,mobservice1,WARNING,1627222835138,1627222846138,11.0,gaia-v3-20260913,True,test,
gaia-v3-12771,12771,login_failure,mobservice2,mobservice2,WARNING,1627222948928,1627222959928,11.0,gaia-v3-20260913,True,test,
gaia-v3-13086,13086,login_failure,mobservice1,mobservice1,WARNING,1627223185959,1627223196959,11.0,gaia-v3-20260913,True,test,
gaia-v3-13087,13087,login_failure,mobservice1,mobservice1,WARNING,1627223377594,1627223388594,11.0,gaia-v3-20260913,True,test,
gaia-v3-13088,13088,login_failure,mobservice1,mobservice1,WARNING,1627223379848,1627223390848,11.0,gaia-v3-20260913,True,test,
gaia-v3-13089,13089,login_failure,mobservice1,mobservice1,WARNING,1627223394961,1627223405961,11.0,gaia-v3-20260913,True,test,
gaia-v3-12772,12772,login_failure,mobservice2,mobservice2,WARNING,1627223410912,1627223421912,11.0,gaia-v3-20260913,True,test,
gaia-v3-12773,12773,login_failure,mobservice2,mobservice2,WARNING,1627223562004,1627223573004,11.0,gaia-v3-20260913,True,test,
gaia-v3-13090,13090,login_failure,mobservice1,mobservice1,WARNING,1627223586675,1627223597675,11.0,gaia-v3-20260913,True,test,
gaia-v3-12774,12774,login_failure,mobservice2,mobservice2,WARNING,1627223624835,1627223635835,11.0,gaia-v3-20260913,True,test,
gaia-v3-13091,13091,login_failure,mobservice1,mobservice1,WARNING,1627223958573,1627223969573,11.0,gaia-v3-20260913,True,test,
gaia-v3-12775,12775,login_failure,mobservice2,mobservice2,WARNING,1627224058224,1627224069224,11.0,gaia-v3-20260913,True,test,
gaia-v3-13092,13092,login_failure,mobservice1,mobservice1,WARNING,1627224107978,1627224118978,11.0,gaia-v3-20260913,True,test,
gaia-v3-12776,12776,login_failure,mobservice2,mobservice2,WARNING,1627224131304,1627224142304,11.0,gaia-v3-20260913,True,test,
gaia-v3-12777,12777,login_failure,mobservice2,mobservice2,WARNING,1627224278204,1627224289204,11.0,gaia-v3-20260913,True,test,
gaia-v3-13093,13093,login_failure,mobservice1,mobservice1,WARNING,1627224408968,1627224419968,11.0,gaia-v3-20260913,True,test,
gaia-v3-12778,12778,login_failure,mobservice2,mobservice2,WARNING,1627224453054,1627224464054,11.0,gaia-v3-20260913,True,test,
gaia-v3-13094,13094,login_failure,mobservice1,mobservice1,WARNING,1627224517229,1627224528229,11.0,gaia-v3-20260913,True,test,
gaia-v3-13095,13095,login_failure,mobservice1,mobservice1,WARNING,1627224519417,1627224530417,11.0,gaia-v3-20260913,True,test,
gaia-v3-13096,13096,login_failure,mobservice1,mobservice1,WARNING,1627224587419,1627224598419,11.0,gaia-v3-20260913,True,test,
gaia-v3-12779,12779,login_failure,mobservice2,mobservice2,WARNING,1627224801849,1627224812849,11.0,gaia-v3-20260913,True,test,
gaia-v3-12780,12780,login_failure,mobservice2,mobservice2,WARNING,1627225045821,1627225056821,11.0,gaia-v3-20260913,True,test,
gaia-v3-13097,13097,login_failure,mobservice1,mobservice1,WARNING,1627225213621,1627225224621,11.0,gaia-v3-20260913,True,test,
gaia-v3-13098,13098,login_failure,mobservice1,mobservice1,WARNING,1627225261740,1627225272740,11.0,gaia-v3-20260913,True,test,
gaia-v3-13099,13099,login_failure,mobservice1,mobservice1,WARNING,1627225282586,1627225293586,11.0,gaia-v3-20260913,True,test,
gaia-v3-13100,13100,login_failure,mobservice1,mobservice1,WARNING,1627225447304,1627225458304,11.0,gaia-v3-20260913,True,test,
gaia-v3-12781,12781,login_failure,mobservice2,mobservice2,WARNING,1627225448583,1627225459583,11.0,gaia-v3-20260913,True,test,
gaia-v3-12782,12782,login_failure,mobservice2,mobservice2,WARNING,1627225498594,1627225509594,11.0,gaia-v3-20260913,True,test,
gaia-v3-12458,12458,memory_anomalies,dbservice1,dbservice1,WARNING,1627225855659,1627226455659,600.0,gaia-v3-20260913,True,test,
gaia-v3-13101,13101,login_failure,mobservice1,mobservice1,WARNING,1627226032251,1627226043251,11.0,gaia-v3-20260913,True,test,
gaia-v3-12783,12783,login_failure,mobservice2,mobservice2,WARNING,1627226252637,1627226263637,11.0,gaia-v3-20260913,True,test,
gaia-v3-12784,12784,login_failure,mobservice2,mobservice2,WARNING,1627226499725,1627226510725,11.0,gaia-v3-20260913,True,test,
gaia-v3-12785,12785,login_failure,mobservice2,mobservice2,WARNING,1627226660336,1627226671336,11.0,gaia-v3-20260913,True,test,
gaia-v3-13102,13102,login_failure,mobservice1,mobservice1,WARNING,1627227068051,1627227079051,11.0,gaia-v3-20260913,True,test,
gaia-v3-12786,12786,login_failure,mobservice2,mobservice2,WARNING,1627227216274,1627227227274,11.0,gaia-v3-20260913,True,test,
gaia-v3-12787,12787,login_failure,mobservice2,mobservice2,WARNING,1627227399841,1627227410841,11.0,gaia-v3-20260913,True,test,
gaia-v3-12790,12790,memory_anomalies,mobservice2,mobservice2,WARNING,1627227407685,1627228007685,600.0,gaia-v3-20260913,True,test,
gaia-v3-13103,13103,login_failure,mobservice1,mobservice1,WARNING,1627227439853,1627227450853,11.0,gaia-v3-20260913,True,test,
gaia-v3-13104,13104,login_failure,mobservice1,mobservice1,WARNING,1627227779454,1627227790454,11.0,gaia-v3-20260913,True,test,
gaia-v3-12788,12788,login_failure,mobservice2,mobservice2,WARNING,1627227970501,1627227981501,11.0,gaia-v3-20260913,True,test,
gaia-v3-12789,12789,login_failure,mobservice2,mobservice2,WARNING,1627228003799,1627228014799,11.0,gaia-v3-20260913,True,test,
gaia-v3-13105,13105,login_failure,mobservice1,mobservice1,WARNING,1627228027510,1627228038510,11.0,gaia-v3-20260913,True,test,
gaia-v3-13106,13106,login_failure,mobservice1,mobservice1,WARNING,1627228097999,1627228108999,11.0,gaia-v3-20260913,True,test,
gaia-v3-13107,13107,login_failure,mobservice1,mobservice1,WARNING,1627228165877,1627228176877,11.0,gaia-v3-20260913,True,test,
gaia-v3-13108,13108,login_failure,mobservice1,mobservice1,WARNING,1627228218510,1627228229510,11.0,gaia-v3-20260913,True,test,
gaia-v3-12791,12791,login_failure,mobservice2,mobservice2,WARNING,1627228365417,1627228376417,11.0,gaia-v3-20260913,True,test,
gaia-v3-13109,13109,login_failure,mobservice1,mobservice1,WARNING,1627228632147,1627228643147,11.0,gaia-v3-20260913,True,test,
gaia-v3-12792,12792,login_failure,mobservice2,mobservice2,WARNING,1627228651931,1627228662931,11.0,gaia-v3-20260913,True,test,
gaia-v3-12793,12793,login_failure,mobservice2,mobservice2,WARNING,1627228781570,1627228792570,11.0,gaia-v3-20260913,True,test,
gaia-v3-13448,13448,login_failure,mobservice1,mobservice1,WARNING,1627228889783,1627228900783,11.0,gaia-v3-20260913,True,test,
gaia-v3-13449,13449,login_failure,mobservice1,mobservice1,WARNING,1627229082494,1627229093494,11.0,gaia-v3-20260913,True,test,
gaia-v3-13154,13154,login_failure,mobservice2,mobservice2,WARNING,1627229132531,1627229143531,11.0,gaia-v3-20260913,True,test,
gaia-v3-13155,13155,login_failure,mobservice2,mobservice2,WARNING,1627229416993,1627229427993,11.0,gaia-v3-20260913,True,test,
gaia-v3-13450,13450,login_failure,mobservice1,mobservice1,WARNING,1627229526478,1627229537478,11.0,gaia-v3-20260913,True,test,
gaia-v3-13156,13156,login_failure,mobservice2,mobservice2,WARNING,1627229655829,1627229666829,11.0,gaia-v3-20260913,True,test,
gaia-v3-13157,13157,login_failure,mobservice2,mobservice2,WARNING,1627229671803,1627229682803,11.0,gaia-v3-20260913,True,test,
gaia-v3-13451,13451,login_failure,mobservice1,mobservice1,WARNING,1627229691517,1627229702517,11.0,gaia-v3-20260913,True,test,
gaia-v3-13158,13158,login_failure,mobservice2,mobservice2,WARNING,1627229827219,1627229838219,11.0,gaia-v3-20260913,True,test,
gaia-v3-13159,13159,login_failure,mobservice2,mobservice2,WARNING,1627230087502,1627230098502,11.0,gaia-v3-20260913,True,test,
gaia-v3-13452,13452,login_failure,mobservice1,mobservice1,WARNING,1627230105819,1627230116819,11.0,gaia-v3-20260913,True,test,
gaia-v3-13453,13453,login_failure,mobservice1,mobservice1,WARNING,1627230373871,1627230384871,11.0,gaia-v3-20260913,True,test,
gaia-v3-13160,13160,login_failure,mobservice2,mobservice2,WARNING,1627230479756,1627230490756,11.0,gaia-v3-20260913,True,test,
gaia-v3-13161,13161,login_failure,mobservice2,mobservice2,WARNING,1627230640951,1627230651951,11.0,gaia-v3-20260913,True,test,
gaia-v3-13162,13162,login_failure,mobservice2,mobservice2,WARNING,1627230725293,1627230736293,11.0,gaia-v3-20260913,True,test,
gaia-v3-13454,13454,login_failure,mobservice1,mobservice1,WARNING,1627230787816,1627230798816,11.0,gaia-v3-20260913,True,test,
gaia-v3-13455,13455,login_failure,mobservice1,mobservice1,WARNING,1627230858192,1627230869192,11.0,gaia-v3-20260913,True,test,
gaia-v3-13163,13163,memory_anomalies,mobservice2,mobservice2,WARNING,1627230958595,1627231558595,600.0,gaia-v3-20260913,True,test,
gaia-v3-13456,13456,login_failure,mobservice1,mobservice1,WARNING,1627230971453,1627230982453,11.0,gaia-v3-20260913,True,test,
gaia-v3-13457,13457,login_failure,mobservice1,mobservice1,WARNING,1627231155403,1627231166403,11.0,gaia-v3-20260913,True,test,
gaia-v3-13458,13458,login_failure,mobservice1,mobservice1,WARNING,1627231332731,1627231343731,11.0,gaia-v3-20260913,True,test,
gaia-v3-13459,13459,login_failure,mobservice1,mobservice1,WARNING,1627231695571,1627231706571,11.0,gaia-v3-20260913,True,test,
gaia-v3-13460,13460,login_failure,mobservice1,mobservice1,WARNING,1627231927946,1627231938946,11.0,gaia-v3-20260913,True,test,
gaia-v3-13164,13164,login_failure,mobservice2,mobservice2,WARNING,1627232046160,1627232057160,11.0,gaia-v3-20260913,True,test,
gaia-v3-13461,13461,login_failure,mobservice1,mobservice1,WARNING,1627232167979,1627232178979,11.0,gaia-v3-20260913,True,test,
gaia-v3-13165,13165,login_failure,mobservice2,mobservice2,WARNING,1627232204628,1627232215628,11.0,gaia-v3-20260913,True,test,
gaia-v3-13166,13166,login_failure,mobservice2,mobservice2,WARNING,1627232505540,1627232516540,11.0,gaia-v3-20260913,True,test,
gaia-v3-13167,13167,login_failure,mobservice2,mobservice2,WARNING,1627232570049,1627232581049,11.0,gaia-v3-20260913,True,test,
gaia-v3-13168,13168,login_failure,mobservice2,mobservice2,WARNING,1627232745331,1627232756331,11.0,gaia-v3-20260913,True,test,
gaia-v3-13462,13462,login_failure,mobservice1,mobservice1,WARNING,1627232865916,1627232876916,11.0,gaia-v3-20260913,True,test,
gaia-v3-13169,13169,login_failure,mobservice2,mobservice2,WARNING,1627233145742,1627233156742,11.0,gaia-v3-20260913,True,test,
gaia-v3-13463,13463,login_failure,mobservice1,mobservice1,WARNING,1627233151313,1627233162313,11.0,gaia-v3-20260913,True,test,
gaia-v3-13464,13464,login_failure,mobservice1,mobservice1,WARNING,1627233195257,1627233206257,11.0,gaia-v3-20260913,True,test,
gaia-v3-13465,13465,login_failure,mobservice1,mobservice1,WARNING,1627233309367,1627233320367,11.0,gaia-v3-20260913,True,test,
gaia-v3-13170,13170,login_failure,mobservice2,mobservice2,WARNING,1627233336830,1627233347830,11.0,gaia-v3-20260913,True,test,
gaia-v3-13466,13466,login_failure,mobservice1,mobservice1,WARNING,1627233493459,1627233504459,11.0,gaia-v3-20260913,True,test,
gaia-v3-13467,13467,login_failure,mobservice1,mobservice1,WARNING,1627233792110,1627233803110,11.0,gaia-v3-20260913,True,test,
gaia-v3-13171,13171,login_failure,mobservice2,mobservice2,WARNING,1627233819836,1627233830836,11.0,gaia-v3-20260913,True,test,
gaia-v3-13172,13172,login_failure,mobservice2,mobservice2,WARNING,1627233918960,1627233929960,11.0,gaia-v3-20260913,True,test,
gaia-v3-13468,13468,login_failure,mobservice1,mobservice1,WARNING,1627234227864,1627234238864,11.0,gaia-v3-20260913,True,test,
gaia-v3-13173,13173,login_failure,mobservice2,mobservice2,WARNING,1627234383912,1627234394912,11.0,gaia-v3-20260913,True,test,
gaia-v3-13174,13174,login_failure,mobservice2,mobservice2,WARNING,1627234597342,1627234608342,11.0,gaia-v3-20260913,True,test,
gaia-v3-13175,13175,login_failure,mobservice2,mobservice2,WARNING,1627234663020,1627234674020,11.0,gaia-v3-20260913,True,test,
gaia-v3-13469,13469,login_failure,mobservice1,mobservice1,WARNING,1627234711793,1627234722793,11.0,gaia-v3-20260913,True,test,
gaia-v3-13176,13176,login_failure,mobservice2,mobservice2,WARNING,1627234737660,1627234748660,11.0,gaia-v3-20260913,True,test,
gaia-v3-13177,13177,login_failure,mobservice2,mobservice2,WARNING,1627234759973,1627234770973,11.0,gaia-v3-20260913,True,test,
gaia-v3-13470,13470,login_failure,mobservice1,mobservice1,WARNING,1627234790510,1627234801510,11.0,gaia-v3-20260913,True,test,
gaia-v3-13471,13471,login_failure,mobservice1,mobservice1,WARNING,1627234974578,1627234985578,11.0,gaia-v3-20260913,True,test,
gaia-v3-13178,13178,login_failure,mobservice2,mobservice2,WARNING,1627235196277,1627235207277,11.0,gaia-v3-20260913,True,test,
gaia-v3-13472,13472,login_failure,mobservice1,mobservice1,WARNING,1627235277781,1627235288781,11.0,gaia-v3-20260913,True,test,
gaia-v3-13179,13179,login_failure,mobservice2,mobservice2,WARNING,1627235291553,1627235302553,11.0,gaia-v3-20260913,True,test,
gaia-v3-13180,13180,login_failure,mobservice2,mobservice2,WARNING,1627235302265,1627235313265,11.0,gaia-v3-20260913,True,test,
gaia-v3-13473,13473,login_failure,mobservice1,mobservice1,WARNING,1627235332118,1627235343118,11.0,gaia-v3-20260913,True,test,
gaia-v3-13474,13474,login_failure,mobservice1,mobservice1,WARNING,1627235400028,1627235411028,11.0,gaia-v3-20260913,True,test,
gaia-v3-13475,13475,login_failure,mobservice1,mobservice1,WARNING,1627235472441,1627235483441,11.0,gaia-v3-20260913,True,test,
